x,y,rho
21.705007553,10.056255341,13.500000000
19.739311218,7.510212421,17.000000000
21.073740005,8.400848389,27.500000000
20.694627762,8.657308578,32.000000000
21.244213104,9.671385765,22.500000000
19.827077866,7.593272686,18.500000000
18.969736099,9.587016106,17.000000000
19.363815308,8.469820023,23.500000000
19.956361771,8.924069405,33.500000000
18.616395950,9.165414810,12.000000000
21.076566696,9.065058708,29.000000000
20.241788864,9.074036598,31.500000000
20.951721191,6.204043865,3.500000000
22.508586884,9.366729736,8.500000000
19.900266647,8.585682869,31.500000000
21.046417236,8.860532761,29.500000000
18.521989822,11.041129112,3.000000000
20.442134857,9.996809006,22.500000000
19.860626221,10.513013840,13.500000000
20.839019775,9.585480690,28.000000000
19.507421494,10.187782288,15.500000000
21.242492676,10.278482437,15.500000000
19.924587250,8.495609283,32.000000000
22.856592178,7.916620731,4.000000000
20.416725159,10.113528252,21.000000000
20.650400162,9.559590340,28.000000000
20.153226852,9.346692085,31.000000000
19.246149063,10.634767532,9.500000000
20.434511185,8.296458244,31.000000000
21.219058990,8.515916824,25.000000000
19.218416214,7.629919052,15.000000000
21.246448517,8.817063332,28.500000000
20.418973923,10.054380417,22.500000000
19.425849915,8.245959282,24.000000000
20.167795181,9.070988655,31.000000000
20.510503769,8.689749718,33.000000000
20.491048813,8.869331360,30.500000000
19.833070755,8.163643837,24.500000000
20.827192307,8.085721970,27.000000000
19.395320892,8.664344788,24.000000000
20.395008087,11.233360291,6.000000000
19.847974777,9.919897079,24.000000000
21.299863815,7.787691593,15.500000000
21.325927734,7.792756081,14.500000000
17.893503189,9.582956314,4.000000000
18.796785355,9.427571297,15.000000000
19.868663788,10.636187553,12.000000000
21.621185303,8.523250580,20.000000000
19.864837646,7.762559414,20.500000000
20.111753464,8.696281433,34.000000000
20.187982559,9.133340836,31.000000000
21.131196976,9.326291084,27.000000000
19.788530350,7.538845062,17.000000000
21.917207718,8.287187576,13.000000000
19.900381088,8.455447197,31.000000000
18.709606171,8.498662949,14.500000000
20.073019028,9.596995354,29.500000000
21.251132965,8.980407715,28.500000000
21.484523773,9.316601753,23.500000000
20.536993027,9.137564659,29.500000000
20.362022400,8.581787109,33.500000000
20.284942627,7.848625183,25.000000000
20.833116531,7.983512878,25.000000000
21.394306183,8.727177620,25.000000000
20.602170944,9.470473289,28.500000000
21.195989609,7.406013012,15.000000000
20.345771790,9.856815338,25.500000000
18.854568481,9.363917351,15.500000000
18.297111511,7.954129696,6.000000000
20.591306686,7.319921494,16.000000000
19.567165375,7.504801750,16.000000000
22.200809479,9.140864372,12.500000000
21.119964600,8.753961563,28.000000000
20.199243546,7.360162258,17.000000000
20.260837555,8.215144157,30.000000000
21.410598755,10.117738724,15.000000000
22.019254684,9.829188347,11.500000000
-15.867693901,28.062925339,22.500000000
-14.502376556,29.535116196,24.500000000
-17.037578583,29.534303665,14.000000000
-14.454520226,29.237749100,25.500000000
-15.454093933,28.371173859,26.000000000
-16.715574265,29.979120255,14.500000000
-15.578154564,28.945356369,27.500000000
-13.536318779,29.863323212,13.500000000
-14.898215294,29.320884705,28.500000000
-13.749045372,30.898412704,7.000000000
-14.339534760,29.761047363,21.000000000
-17.363643646,29.302543640,12.000000000
-15.399147034,29.272775650,31.000000000
-14.325994492,26.439146042,3.000000000
-15.838352203,29.448726654,27.500000000
-15.735885620,27.761917114,16.500000000
-14.400076866,29.455694199,23.000000000
-16.240144730,29.493638992,26.000000000
-14.447454453,29.184114456,25.500000000
-14.468475342,29.257081985,25.500000000
-15.664269447,28.019401550,21.500000000
-15.354970932,29.373115540,30.000000000
-14.393207550,29.063714981,24.000000000
-14.811624527,28.214210510,22.000000000
-16.051670074,29.068433762,26.500000000
-16.323669434,29.999071121,18.000000000
-14.805910110,29.457918167,27.500000000
-14.930135727,31.199865341,7.500000000
-15.737904549,26.977380753,8.500000000
-15.069740295,29.128219604,28.500000000
-15.786559105,28.199993134,23.000000000
-15.708230019,29.360160828,29.500000000
-15.771857262,31.591276169,4.000000000
-16.229543686,28.385705948,22.000000000
-17.557661057,29.430307388,9.000000000
-17.285446167,28.639368057,11.500000000
-15.544711113,28.469095230,26.500000000
-13.530167580,30.173217773,12.500000000
-13.949903488,28.296403885,12.500000000
-14.140445709,29.674823761,19.000000000
-14.497633934,30.208261490,20.000000000
-16.177803040,28.754505157,24.500000000
-14.406444550,26.523202896,3.500000000
-13.755712509,29.731954575,16.500000000
-15.314743996,29.399330139,30.000000000
-16.298974991,28.828878403,24.500000000
-14.168755531,30.476844788,14.000000000
-12.572815895,29.104898453,3.500000000
-15.927593231,28.664588928,24.500000000
-16.287082672,29.100967407,25.500000000
-14.886307716,29.144580841,28.000000000
-14.172693253,28.944606781,22.000000000
-15.616490364,28.597553253,27.000000000
-16.901674271,27.611055374,9.000000000
-16.448198318,30.480251312,11.000000000
-14.373780251,30.553787231,15.500000000
-16.601251602,27.210197449,7.000000000
-15.929096222,29.354640961,27.500000000
-14.770349503,30.226795197,22.000000000
-14.984760284,30.921491623,9.500000000
-15.491645813,28.265743256,26.000000000
-16.950258255,28.289852142,16.500000000
-15.026922226,28.290102005,26.000000000
-14.332297325,30.591150284,13.500000000
-17.638626099,30.042875290,6.000000000
-17.508644104,29.580322266,9.500000000
-14.044169426,29.243679047,19.500000000
-16.548728943,28.593391418,22.000000000
-15.530685425,28.996578217,28.000000000
-15.471937180,29.068939209,30.500000000
-15.055560112,27.970249176,20.500000000
-15.511059761,30.697084427,15.000000000
-15.653685570,28.734987259,27.500000000
-14.190842628,26.619638443,3.000000000
-14.087661743,28.546918869,17.000000000
-15.105111122,29.275144577,30.000000000
-14.326572418,28.911228180,22.500000000
-15.947066307,30.476669312,14.500000000
-17.633213043,29.199157715,8.500000000
-16.616966248,28.417249680,19.500000000
-13.257783890,29.134227753,10.000000000
-15.073970795,27.397260666,11.500000000
-15.998085022,29.375379562,26.500000000
-14.914282799,29.795709610,26.000000000
-15.260412216,29.705827713,28.500000000
-14.815258026,27.349082947,11.000000000
-15.232034683,29.946725845,26.500000000
-14.679160118,28.814964294,27.500000000
-16.074666977,28.060510635,21.000000000
-15.400094032,30.311903000,21.500000000
-17.220844269,28.518930435,12.000000000
-16.408842087,29.963779449,18.000000000
-13.036867142,77.883964539,29.000000000
-12.699507713,78.799995422,29.500000000
-12.874946594,75.308456421,3.000000000
-11.939246178,78.793640137,26.000000000
-12.702098846,77.270561218,23.000000000
-12.130777359,78.733833313,29.500000000
-12.952590942,78.137870789,31.500000000
-13.412714005,78.176010132,27.500000000
-14.032986641,78.771919250,14.500000000
-13.426926613,78.592704773,26.000000000
-13.888520241,77.764541626,18.500000000
-12.593047142,76.693901062,17.500000000
-12.367409706,77.975456238,31.000000000
-14.224913597,77.051361084,10.500000000
-11.877437592,79.250152588,22.000000000
-12.614466667,78.759361267,31.000000000
-12.258713722,78.684219360,31.000000000
-11.196574211,76.847602844,10.000000000
-11.806097031,77.972587585,27.500000000
-12.706816673,78.052352905,31.500000000
-12.857705116,77.128402710,21.000000000
-12.299218178,80.025543213,16.000000000
-12.538690567,78.353218079,32.000000000
-13.169857025,78.237129211,30.500000000
-12.016391754,77.984359741,29.000000000
-12.936361313,78.757865906,29.000000000
-13.400562286,78.607093811,26.500000000
-11.662236214,79.714546204,16.000000000
-12.572939873,79.722198486,19.000000000
-11.448147774,77.358390808,15.500000000
-13.700496674,78.049636841,21.500000000
-11.453621864,78.282310486,20.000000000
-13.083215714,79.906845093,16.000000000
-12.195652962,76.034004211,8.000000000
-12.165396690,78.874641418,29.000000000
-12.256949425,78.804313660,30.000000000
-12.549833298,77.036201477,19.000000000
-12.853261948,77.408981323,25.500000000
-13.415298462,77.091529846,16.500000000
-12.030068398,78.452499390,30.500000000
-12.930723190,77.705261230,27.500000000
-12.505980492,79.433792114,22.500000000
-14.486773491,78.731475830,9.500000000
-13.028269768,76.470016479,14.000000000
-14.428260803,77.441818237,10.000000000
-12.263048172,78.747665405,30.500000000
-13.421539307,79.371620178,19.000000000
-11.059574127,78.750686646,14.500000000
-13.073960304,79.479019165,22.000000000
-11.727162361,79.222007751,21.000000000
-13.139021873,75.520042419,4.000000000
-10.365766525,76.743721008,3.500000000
-12.518325806,80.735343933,7.500000000
-12.151981354,79.303848267,25.500000000
-13.984953880,76.576934814,9.500000000
-13.015260696,79.445350647,22.000000000
-12.828806877,77.559967041,27.500000000
-12.284590721,79.436538696,24.500000000
-13.927497864,77.144058228,14.000000000
-13.271226883,79.449241638,21.000000000
-12.247735977,80.486755371,9.500000000
-11.546112061,78.319503784,22.000000000
-11.217479706,78.566093445,17.000000000
-13.187479019,79.034576416,24.500000000
-13.178884506,78.064201355,30.000000000
-11.154774666,78.253318787,15.500000000
-13.285698891,77.890258789,28.000000000
-11.460766792,77.802062988,20.000000000
-12.869428635,77.844306946,29.000000000
-12.298632622,77.969108582,31.500000000
-14.084393501,77.467422485,15.500000000
-13.415347099,79.597923279,17.500000000
-11.669883728,78.941856384,20.500000000
-12.987915993,77.538810730,26.000000000
-12.990075111,77.302719116,23.000000000
-9.985357285,76.109275818,2.000000000
-11.918549538,77.070045471,18.500000000
-12.586901665,77.366600037,27.000000000
-13.660186768,77.214401245,16.000000000
-10.727571487,78.221611023,10.000000000
-13.248259544,78.910385132,25.000000000
-12.472208023,79.074630737,27.500000000
-14.306814194,78.658203125,12.000000000
-11.709862709,76.693000793,12.000000000
-12.034362793,80.050781250,14.000000000
-12.497415543,79.176002502,26.500000000
-11.811986923,77.647094727,25.000000000
-12.442790985,76.787605286,17.000000000
-12.933860779,78.620285034,30.000000000
-11.759457588,78.379211426,25.500000000
-11.762574196,77.251693726,19.500000000
-12.584255219,78.373878479,32.000000000
94.582145691,-23.525863647,12.000000000
92.233535767,-23.290344238,30.000000000
91.813438416,-23.118942261,26.500000000
92.367500305,-25.103023529,11.500000000
92.673965454,-23.629240036,32.000000000
91.100128174,-23.378829956,14.000000000
94.221908569,-22.790391922,14.500000000
93.344482422,-24.653192520,20.000000000
93.209449768,-23.163246155,30.500000000
93.261596680,-22.889066696,27.000000000
91.372772217,-23.353097916,21.000000000
91.974678040,-23.361780167,28.500000000
91.835151672,-21.999225616,14.500000000
91.873580933,-24.210638046,24.000000000
92.807136536,-24.388795853,27.000000000
92.307891846,-24.141660690,29.500000000
94.143722534,-22.525892258,15.000000000
92.675079346,-23.702913284,32.500000000
93.673469543,-22.906492233,22.500000000
93.230606079,-23.337888718,31.000000000
91.044319153,-23.424161911,14.000000000
92.200065613,-22.666641235,26.000000000
93.744392395,-23.969646454,23.000000000
93.200935364,-21.575817108,10.500000000
92.064842224,-21.629774094,11.000000000
91.879966736,-23.288736343,28.000000000
92.721405029,-23.300197601,31.000000000
91.894874573,-23.902879715,26.000000000
92.064834595,-22.984733582,28.000000000
93.062583923,-21.085752487,7.500000000
94.103538513,-23.821538925,19.000000000
93.057418823,-22.314579010,24.000000000
92.763153076,-23.381338120,30.500000000
92.784126282,-22.444419861,26.500000000
91.884231567,-23.637365341,27.000000000
93.202987671,-23.000249863,29.500000000
92.972137451,-23.681497574,31.500000000
93.705085754,-21.177827835,6.000000000
93.138969421,-23.504873276,32.500000000
93.488288879,-23.850828171,24.500000000
91.982864380,-23.278886795,28.500000000
90.149757385,-24.465646744,3.000000000
92.384590149,-24.665084839,20.500000000
91.699905396,-23.748445511,24.000000000
91.089584351,-23.717767715,16.000000000
92.197280884,-23.286291122,29.500000000
93.886734009,-23.139192581,20.000000000
92.753616333,-23.212242126,30.500000000
92.959945679,-24.328433990,27.500000000
92.617774963,-23.002944946,30.500000000
91.361793518,-22.446043015,14.000000000
93.813926697,-23.943071365,21.500000000
92.491210938,-24.189886093,29.000000000
93.431930542,-24.372919083,23.000000000
92.510078430,-24.170616150,29.500000000
92.783508301,-25.105924606,13.000000000
94.059013367,-24.276302338,15.000000000
92.792449951,-23.524219513,31.000000000
91.970436096,-24.199476242,25.500000000
93.668952942,-23.837337494,22.000000000
93.003723145,-24.113193512,30.000000000
92.085372925,-22.839448929,28.500000000
93.662963867,-23.487012863,23.500000000
91.310630798,-21.313739777,4.500000000
91.875999451,-24.853282928,14.000000000
95.326972961,-23.715728760,4.000000000
91.270820618,-23.995136261,17.000000000
93.100097656,-23.121385574,29.500000000
91.880821228,-21.488971710,9.500000000
92.210975647,-24.496383667,23.000000000
93.693244934,-21.982633591,11.500000000
91.915061951,-24.713043213,18.000000000
93.762992859,-25.359020233,6.500000000
91.505928040,-22.344249725,14.000000000
92.677200317,-23.575634003,31.000000000
93.085365295,-23.464469910,32.500000000
91.433868408,-22.035621643,11.500000000
94.057563782,-23.106363297,19.500000000
92.777687073,-20.972070694,8.000000000
92.456115723,-23.571273804,32.000000000
93.097030640,-21.840373993,14.000000000
94.325325012,-23.570268631,14.000000000
93.040885925,-24.689779282,20.500000000
92.420578003,-24.151987076,29.000000000
91.725723267,-21.630119324,11.000000000
91.940261841,-23.843301773,26.000000000
93.098403931,-22.013870239,18.500000000
93.213668823,-20.552341461,4.500000000
92.657882690,-23.052980423,30.500000000
93.008155823,-21.876646042,15.000000000
93.239791870,-23.427925110,31.000000000
91.785064697,-23.067253113,27.000000000
59.746353149,5.368602276,19.000000000
58.873950958,6.025131702,33.500000000
59.208526611,4.974230289,24.500000000
60.691654205,4.499822617,4.500000000
57.979457855,6.717076302,26.500000000
58.641738892,6.608970165,27.000000000
57.848903656,5.704178810,31.000000000
58.357238770,7.348243713,18.000000000
59.035438538,6.575655937,25.500000000
57.687080383,6.747866631,23.500000000
58.570590973,7.168129444,19.500000000
60.359066010,5.472218037,11.000000000
57.938705444,4.914938927,27.000000000
58.201427460,5.396958351,33.500000000
58.704513550,5.634417057,36.000000000
57.983409882,6.843569279,26.000000000
57.407127380,6.212091923,25.000000000
57.939064026,6.503352642,28.500000000
59.730270386,5.475885868,20.000000000
58.786041260,5.957777023,34.000000000
57.545585632,6.019771576,27.000000000
58.634128571,6.191854954,34.000000000
58.146610260,5.873176098,34.500000000
57.197395325,5.420869827,19.000000000
58.900970459,6.671457767,24.500000000
57.922691345,5.883697987,31.500000000
58.573059082,5.980463982,36.500000000
58.885780334,3.960906267,10.000000000
58.295684814,6.018017769,35.500000000
57.344676971,7.452969551,8.000000000
58.506565094,7.342388630,16.500000000
57.554485321,4.871683598,21.500000000
58.569259644,4.100295544,13.000000000
58.559974670,5.876203060,37.000000000
59.360671997,6.480025291,24.000000000
57.927528381,4.681487083,23.000000000
60.057312012,4.986868858,11.500000000
57.299484253,4.694128036,16.000000000
59.462314606,5.260083675,25.000000000
57.591304779,5.916673660,27.000000000
58.138061523,5.100888252,29.500000000
59.098999023,6.844299316,21.500000000
59.330326080,6.545903683,24.000000000
58.747634888,4.003096104,11.500000000
60.014259338,6.080973148,18.000000000
58.953163147,6.893946171,22.000000000
59.778358459,6.197381973,20.500000000
58.780551910,5.179759502,31.000000000
58.378097534,4.924822807,29.000000000
57.625068665,4.885409355,22.000000000
58.188983917,6.828077316,26.500000000
61.515983582,5.968483448,2.000000000
56.996593475,7.043967247,9.500000000
58.044223785,5.118375301,29.500000000
58.554855347,4.538359165,22.000000000
58.567470551,5.690608501,37.500000000
58.443386078,6.160400391,33.500000000
58.412498474,5.795321941,36.500000000
58.629322052,6.194384575,34.000000000
57.313526154,4.348992825,14.000000000
58.283370972,4.346248627,17.000000000
58.432540894,6.717730999,26.500000000
58.952117920,4.730813503,22.500000000
57.484745026,6.107285023,26.000000000
57.943710327,5.462328434,30.500000000
58.941913605,4.791697025,24.000000000
57.943771362,4.978901386,28.000000000
57.301879883,4.921905994,17.500000000
59.022468567,5.830804348,32.500000000
57.465847015,5.547882557,25.000000000
56.706199646,5.045670986,12.500000000
60.494583130,5.688740253,11.000000000
59.076667786,5.713495731,31.000000000
58.693176270,6.442242146,29.000000000
57.240390778,5.748047829,23.000000000
59.923873901,4.983483315,13.500000000
57.778568268,5.471292496,28.500000000
58.614032745,6.303901672,32.500000000
59.612419128,6.278481960,21.500000000
58.282955170,7.038151264,22.500000000
59.049118042,4.283304214,15.000000000
60.871376038,7.548905373,1.000000000
58.176792145,6.156894207,32.500000000
59.669364929,5.606783390,23.000000000
59.075359344,6.883562565,21.500000000
57.330181122,5.176651955,20.500000000
59.266414642,6.239798546,27.500000000
59.268802643,5.646415710,28.000000000
58.056003571,3.780344486,10.500000000
57.199008942,5.826050282,22.500000000
59.169563293,6.310162544,27.000000000
58.216766357,5.507212162,33.000000000
13.826091766,85.197540283,30.500000000
15.013457298,85.265769958,23.000000000
12.127666473,83.846771240,10.000000000
15.127671242,83.948165894,11.500000000
14.373409271,84.850952148,30.500000000
13.439153671,84.985191345,32.000000000
14.830297470,84.926483154,26.500000000
13.575592995,83.588523865,18.500000000
13.815602303,85.650367737,29.000000000
13.848057747,86.517227173,17.000000000
13.664083481,85.418304443,29.500000000
15.257415771,83.569313049,6.500000000
13.153086662,86.545486450,14.500000000
14.545041084,85.797706604,23.500000000
14.441562653,85.446395874,28.500000000
15.240509987,85.497085571,20.000000000
13.848779678,85.278289795,31.000000000
13.801775932,83.962310791,22.500000000
14.379585266,84.988891602,29.500000000
15.430827141,85.043678284,17.500000000
14.029830933,85.365928650,31.500000000
12.983355522,86.111465454,18.500000000
15.513976097,85.104553223,16.000000000
13.308433533,84.764297485,30.000000000
11.716549873,84.941513062,8.000000000
13.859910011,86.174087524,22.500000000
14.568960190,84.702827454,28.000000000
13.332089424,86.243232727,19.500000000
13.435448647,84.609298706,29.000000000
15.001430511,86.156913757,16.500000000
13.627703667,84.525550842,30.000000000
11.597031593,85.709030151,6.500000000
12.712542534,83.156593323,9.500000000
15.193733215,85.767295837,19.500000000
12.469903946,83.904922485,15.000000000
14.479873657,84.241355896,27.500000000
14.905061722,85.735786438,22.500000000
14.145508766,85.524024963,31.000000000
13.800363541,85.999839783,26.500000000
13.154831886,85.205276489,28.500000000
14.360858917,85.682319641,28.000000000
12.413925171,84.618919373,16.000000000
13.861715317,84.711311340,32.000000000
15.383570671,84.726173401,18.500000000
13.446693420,85.888755798,26.000000000
13.939444542,84.974052429,32.500000000
12.852418900,85.420845032,21.500000000
14.648008347,85.598419189,25.500000000
12.830728531,86.856101990,9.000000000
12.162334442,83.536643982,9.000000000
14.569469452,85.345169067,27.500000000
13.059413910,84.020759583,21.000000000
15.929712296,85.236419678,9.500000000
14.143113136,85.437210083,31.000000000
14.043720245,85.659423828,28.500000000
14.341336250,84.744102478,30.500000000
13.317270279,83.378303528,15.000000000
12.828607559,85.390441895,21.500000000
14.653935432,85.718368530,24.000000000
13.268219948,83.856155396,20.000000000
10.831553459,86.271064758,2.000000000
13.019682884,84.670860291,27.500000000
13.740486145,83.713768005,19.000000000
13.259130478,87.142799377,7.000000000
14.114298820,85.478576660,31.000000000
12.026417732,87.362930298,3.500000000
12.186117172,87.041648865,6.000000000
11.493856430,86.524696350,4.000000000
15.226966858,84.294921875,16.000000000
14.031492233,85.666809082,28.500000000
12.795117378,83.670211792,15.000000000
12.291194916,85.660339355,12.000000000
13.523797035,84.555023193,29.000000000
14.575679779,85.627395630,26.500000000
12.853449821,83.918128967,17.000000000
14.132173538,84.581741333,31.500000000
13.708117485,86.695625305,14.500000000
14.111240387,84.257057190,28.500000000
13.769573212,84.166679382,26.500000000
15.217433929,84.557746887,19.000000000
13.816183090,85.427062988,30.000000000
13.768162727,83.160781860,11.000000000
12.162490845,84.666976929,13.500000000
13.928343773,84.981552124,32.000000000
12.651764870,83.770904541,14.500000000
13.207354546,84.650848389,28.500000000
14.121748924,84.793006897,32.000000000
14.211620331,84.524681091,31.000000000
13.352954865,84.771278381,31.000000000
12.826545715,85.744445801,22.000000000
12.795316696,84.597686768,23.500000000
13.535792351,83.821945190,21.000000000
-86.117721558,-83.285446167,26.000000000
-86.180946350,-82.634071350,33.500000000
-86.592704773,-82.794212341,26.500000000
-84.484123230,-82.599937439,20.500000000
-84.647529602,-82.227645874,22.000000000
-85.018630981,-83.348602295,23.000000000
-85.687881470,-82.440223694,33.500000000
-86.405410767,-83.396965027,23.000000000
-87.283050537,-81.078002930,7.500000000
-86.765190125,-81.227920532,15.500000000
-86.260284424,-83.436630249,24.500000000
-85.170272827,-83.205329895,26.500000000
-85.224327087,-82.906951904,29.000000000
-85.312362671,-83.542327881,24.000000000
-84.961441040,-82.086166382,27.000000000
-86.712440491,-79.931205750,2.500000000
-85.252662659,-80.283676147,5.000000000
-84.192520142,-82.762977600,15.000000000
-86.205062866,-82.977600098,30.000000000
-87.622817993,-83.269973755,10.000000000
-85.546020508,-81.048179626,16.000000000
-86.565559387,-81.692085266,21.000000000
-87.045379639,-83.160461426,17.500000000
-86.250427246,-82.202331543,31.500000000
-85.335479736,-81.611801147,25.000000000
-85.021949768,-82.330970764,30.500000000
-85.402420044,-80.985610962,16.000000000
-86.303710938,-81.799407959,24.000000000
-87.600929260,-82.162803650,12.500000000
-86.276039124,-82.571571350,32.000000000
-84.752700806,-82.409492493,24.000000000
-84.907600403,-81.100372314,15.000000000
-85.403694153,-81.403099060,21.000000000
-86.119346619,-82.582351685,33.000000000
-86.315406799,-81.531166077,21.500000000
-85.378700256,-83.081375122,28.000000000
-85.638122559,-81.532569885,22.000000000
-85.832054138,-83.523071289,24.000000000
-85.660873413,-84.554702759,10.000000000
-85.024017334,-82.995468140,27.500000000
-86.262100220,-81.698448181,24.000000000
-87.157951355,-80.627044678,6.000000000
-86.273033142,-83.097389221,29.000000000
-84.771560669,-81.865447998,20.000000000
-83.341560364,-82.785346985,5.500000000
-85.913192749,-84.053459167,19.000000000
-86.124893188,-83.295570374,25.500000000
-86.241554260,-84.318328857,13.500000000
-84.132179260,-83.990745544,7.000000000
-88.594993591,-83.762565613,2.000000000
-86.396629333,-83.723693848,20.500000000
-84.694488525,-82.711982727,23.500000000
-85.767402649,-81.963745117,30.500000000
-85.506774902,-81.595573425,24.500000000
-86.902267456,-83.121658325,20.500000000
-85.126823425,-85.108695984,3.500000000
-87.167976379,-82.073150635,16.000000000
-86.273040771,-81.638031006,23.500000000
-84.983604431,-83.772232056,19.000000000
-85.386131287,-81.372444153,20.000000000
-85.645355225,-83.551605225,23.500000000
-84.913398743,-81.938713074,25.500000000
-85.250175476,-81.858200073,27.000000000
-88.787399292,-81.693199158,2.000000000
-83.984657288,-82.137504578,12.000000000
-85.600059509,-81.877700806,29.000000000
-85.454559326,-81.922355652,29.500000000
-85.791320801,-83.340843201,26.500000000
-86.797111511,-83.572334290,17.500000000
-87.165832520,-83.641883850,13.500000000
-84.031524658,-81.820045471,12.500000000
-86.417816162,-82.964530945,28.500000000
-85.680229187,-83.229682922,28.500000000
-85.725273132,-81.796539307,28.000000000
-85.828529358,-82.238121033,34.500000000
-84.906295776,-82.846275330,26.500000000
-85.507995605,-82.883514404,32.000000000
-85.821319580,-82.898872375,33.500000000
-86.321655273,-82.400428772,31.000000000
-85.226242065,-82.427833557,32.500000000
-85.294059753,-83.312072754,27.000000000
-86.996520996,-82.157096863,21.000000000
-85.104904175,-82.524284363,30.500000000
-84.444755554,-81.666442871,16.500000000
-83.112220764,-82.774948120,3.500000000
-86.791633606,-83.314277649,21.000000000
-86.358283997,-82.098106384,28.500000000
-87.950859070,-81.255592346,5.000000000
-86.032081604,-82.820930481,32.500000000
-86.872131348,-82.688362122,22.000000000
-85.779548645,-82.696083069,34.000000000
-85.453727722,-83.163772583,29.500000000
-96.852134705,67.072296143,28.500000000
-95.857650757,66.721153259,30.500000000
-94.897293091,65.501403809,13.000000000
-96.811561584,67.781188965,21.500000000
-97.439201355,65.214553833,9.500000000
-95.138458252,66.762168884,25.500000000
-95.851089478,66.432312012,30.500000000
-95.925056458,66.431854248,31.500000000
-94.600875854,66.125823975,17.000000000
-96.117691040,68.318420410,15.500000000
-95.928810120,68.755989075,11.500000000
-96.061302185,67.891380310,23.500000000
-97.611663818,66.677612305,15.000000000
-97.540794373,67.368423462,13.500000000
