x,y,rho
10.482684135,41.934967041,482.590576172
9.661003113,43.057151794,837.347229004
11.612292290,42.823707581,275.376617432
9.263684273,43.059223175,795.178466797
8.843586922,43.230628967,654.606201172
9.397645950,41.246543884,304.245880127
9.704113960,42.720329285,823.009887695
8.130277634,42.970737457,374.372741699
11.252057076,43.559177399,377.591094971
10.374628067,41.696376801,429.169830322
10.239599228,43.186321259,770.973022461
10.291746140,43.460502625,722.481323242
8.402919769,42.996471405,488.599700928
9.004830360,42.987789154,725.584594727
8.865300179,44.350341797,386.457489014
8.903728485,42.138931274,542.082153320
9.837286949,41.960773468,598.932983398
9.338037491,42.207908630,664.166625977
11.173872948,43.823677063,367.870880127
9.705231667,42.646656036,811.667541504
10.703618050,43.443077087,595.213989258
10.260753632,43.011680603,771.476501465
8.074470520,42.925407410,353.184509277
9.230211258,43.682929993,689.246154785
10.774542809,42.379920959,533.347839355
10.231085777,44.773754120,308.789123535
9.094987869,44.719795227,299.638336182
8.910115242,43.060832977,686.417175293
9.751555443,43.049373627,837.669860840
8.925023079,42.446689606,626.742431641
9.094980240,43.364837646,720.521667480
10.092736244,45.263816833,164.627609253
11.133689880,42.528030396,422.065673828
10.087570190,44.034992218,601.261535645
9.793302536,42.968231201,835.254211426
9.814275742,43.905151367,668.059082031
8.914380074,42.712203979,673.588928223
10.233134270,43.349319458,753.426391602
10.002283096,42.668071747,800.522033691
10.735236168,45.171741486,138.116531372
10.169116020,42.844696045,789.056213379
10.518441200,42.498741150,635.478942871
9.013010025,43.070682526,723.661682129
7.179903984,41.883922577,65.460571289
9.414738655,41.684482574,477.238555908
8.730057716,42.601123810,593.725769043
8.119735718,42.631801605,370.970703125
9.227430344,43.063278198,785.858703613
10.916884422,43.210376740,529.285278320
9.783762932,43.137329102,837.475402832
9.990093231,42.021133423,611.332702637
9.647925377,43.346626282,813.750732422
8.391941071,43.903526306,369.622131348
10.844077110,42.406497955,514.565002441
9.521363258,42.159683228,668.354614258
10.462080956,41.976650238,504.357360840
9.540224075,42.178955078,676.202331543
9.813654900,41.243644714,310.286590576
11.089162827,42.073265076,344.896087646
9.822595596,42.825351715,826.940307617
9.000586510,42.150093079,572.039978027
10.699099541,42.512233734,588.424316406
10.033870697,42.236377716,690.513061523
9.115519524,43.510120392,697.406372070
10.693109512,42.862556458,625.935668945
8.340781212,45.035827637,120.585289001
8.906151772,41.496284485,341.900604248
12.357125282,42.633842468,82.186859131
8.300968170,42.354434967,402.608642578
10.130245209,43.228183746,790.747558594
8.910971642,44.860595703,231.173217773
9.241121292,41.853187561,522.027221680
10.723394394,44.366935730,364.487823486
8.945207596,41.636524200,397.249877930
10.793139458,40.990550995,144.990829468
8.536079407,44.005317688,391.704467773
9.707347870,42.773937225,825.695556641
10.115517616,42.885097504,801.186279297
8.464014053,44.313949585,285.883331299
11.087715149,43.243206024,473.495758057
9.807834625,45.377498627,149.016021729
9.486268044,42.778297424,813.821594238
10.127182007,44.509193420,406.110168457
11.355471611,42.779300690,355.656677246
10.071031570,41.659790039,466.075958252
9.450724602,42.197582245,675.753295898
8.755868912,44.719448090,254.721603394
8.970414162,42.506267548,652.323425293
10.128549576,44.335697174,475.503814697
10.243816376,45.797229767,66.933006287
9.688033104,43.296588898,823.052612305
10.038301468,44.472923279,424.252838135
10.269939423,42.921642303,768.243225098
8.815212250,43.282318115,638.437683105
11.164045334,42.627490997,420.734039307
10.291644096,43.284019470,753.628479004
10.626220703,42.233119965,543.388000488
12.109347343,41.758712769,71.628326416
9.397150040,43.975967407,625.760620117
10.059433937,43.867858887,655.145874023
9.266598701,42.963069916,799.995544434
9.774932861,44.607131958,387.946624756
10.453129768,43.834545135,587.629455566
9.104774475,44.006755829,556.909606934
9.988282204,44.427017212,442.124725342
11.776761055,42.731105804,215.941513062
9.356397629,42.173828125,656.817260742
9.619121552,42.655849457,808.627319336
10.122204781,42.893306732,801.570251465
9.401101112,44.102458954,579.174560547
8.824820518,43.470981598,610.981384277
9.356759071,43.762241364,687.211730957
11.147962570,42.734775543,437.631805420
10.203733444,43.216667175,775.043090820
8.963278770,43.278659821,686.850341797
10.051821709,43.450744629,769.421997070
9.564301491,43.132064819,835.152465820
8.615089417,42.679759979,556.917358398
10.318663597,43.930347443,588.447814941
9.340386391,43.142585754,807.969421387
9.990754128,43.239353180,810.355529785
10.303474426,41.219795227,268.630920410
9.713376999,43.276905060,826.640380859
8.762370110,44.711860657,258.527160645
9.924260139,44.601276398,388.334686279
8.972177505,42.130573273,555.043151855
9.986952782,41.359184265,347.337249756
9.977665901,43.135093689,822.758239746
10.778366089,43.738914490,513.992797852
9.345223427,41.940376282,570.297241211
11.475006104,42.245758057,262.408569336
8.717176437,41.953018188,441.416503906
10.880005836,42.518974304,515.923645020
9.008996010,43.175563812,713.914733887
9.555755615,42.359779358,734.005187988
10.516692162,44.103187561,486.270355225
10.748018265,43.804794312,510.539764404
10.165326118,41.261985779,297.553771973
11.431951523,43.339862823,334.632690430
10.370857239,44.152835846,509.885650635
11.196053505,43.456272125,411.214019775
10.198246956,42.438648224,714.338500977
9.795790672,42.183712006,688.518432617
9.042759895,42.144298553,581.820861816
9.606677055,44.086967468,594.950805664
12.933675766,43.227371216,22.880582809
8.414287567,44.302856445,278.927612305
9.461916924,42.377265930,734.074035645
9.972550392,41.797248840,528.319213867
9.985163689,42.949497223,820.489013672
9.861078262,43.419288635,802.363098145
9.830192566,43.054210663,831.182067871
10.047015190,43.453273773,770.679138184
8.731218338,41.607883453,346.695281982
9.701063156,41.605136871,464.092285156
9.850232124,43.976619720,637.731811523
10.369812012,41.989704132,540.367797852
8.902438164,43.366172791,653.700317383
9.361402512,42.721218109,789.501892090
10.359607697,42.050586700,561.857055664
9.361466408,42.237789154,678.206665039
8.719571114,42.180793762,498.448181152
10.440162659,43.089694977,722.024658203
8.883540154,42.806770325,673.944091797
8.123893738,42.304561615,336.484375000
11.912275314,42.947628021,184.940399170
10.494359970,42.972385406,703.898986816
10.110870361,43.701129913,692.654663086
8.658083916,43.006935120,594.623107910
11.341566086,42.242374420,303.025726318
9.196261406,42.730182648,756.138000488
10.031724930,43.562789917,750.072692871
11.030112267,43.537372589,465.634552002
9.700647354,44.297039032,509.223602295
10.466812134,41.542194366,352.427764893
12.289069176,44.807796478,24.100652695
9.594486237,43.415782928,800.191284180
11.087059975,42.865673065,474.341979980
10.493052483,44.142452240,482.965606689
8.747875214,42.435543060,566.433105469
10.684108734,43.498687744,589.199279785
10.686497688,42.905303955,631.130371094
9.473695755,41.039234161,237.462799072
8.616700172,43.084938049,576.320434570
10.587258339,43.569049835,607.570739746
9.634458542,42.766101837,825.804870605
9.979880333,43.116085052,819.432556152
11.167245865,43.184314728,445.645538330
8.281455040,41.765316010,280.618347168
11.281459808,41.866714478,246.856292725
10.527197838,42.769500732,681.059997559
9.592942238,42.903739929,834.359436035
10.984086037,42.845031738,514.522033691
9.729381561,41.507068634,419.917877197
9.969390869,43.568916321,755.450012207
10.001846313,44.435768127,438.543548584
9.817872047,43.336849213,818.970764160
11.411204338,41.487857819,148.237701416
9.306875229,44.464031219,423.441741943
10.698829651,43.716255188,545.474914551
10.595351219,43.364940643,646.038879395
11.394298553,43.415634155,342.886718750
10.002568245,43.196830750,813.089599609
9.955564499,41.880855560,562.364257812
10.533373833,42.907432556,686.999389648
11.584615707,42.962223053,282.300201416
10.183619499,43.284477234,770.363037109
9.137144089,44.030010223,550.017333984
11.667764664,43.023094177,258.772216797
9.462222099,42.682846069,793.481262207
7.870338917,42.860061646,281.404968262
10.013698578,44.092632294,584.612060547
10.722748756,42.621376038,594.676879883
9.485877991,44.161777496,564.984497070
9.589237213,42.527843475,773.657104492
11.155219078,44.075458527,320.090148926
9.781492233,42.444095612,767.853149414
7.750820637,43.627578735,208.737548828
8.866331100,41.075141907,208.360290527
11.347521782,43.685840607,329.962341309
8.623692513,41.823471069,383.874237061
10.633662224,42.159904480,520.903198242
11.058850288,43.654331207,436.924346924
10.299297333,43.442569733,723.601989746
9.954152107,43.918384552,650.706481934
9.308620453,43.123825073,804.557128906
10.514647484,43.600864410,622.626892090
8.567713737,42.537464142,525.430480957
10.015503883,42.629859924,791.731079102
11.537359238,42.644721985,288.990081787
9.600481987,43.807304382,693.130310059
10.093233109,42.892597198,805.616516113
9.006207466,43.339385986,691.922790527
10.801796913,43.516967773,550.160766602
8.984517097,44.774646759,269.905517578
8.316123009,41.455188751,224.372406006
10.723258018,43.263713837,611.702575684
9.213202477,41.939304352,548.844604492
12.083500862,43.154964447,135.464935303
10.296901703,43.355758667,737.535217285
10.197508812,43.577968597,710.538146973
10.495124817,42.662651062,679.669311523
9.471058846,41.296852112,332.243560791
8.982396126,43.308986664,690.436645508
10.807723999,43.636913300,523.440063477
9.422008514,41.774700165,511.878631592
6.985341549,44.189605713,47.467868805
9.173471451,42.589408875,730.257446289
9.894274712,41.632312775,458.060607910
9.412919044,45.061344147,224.441818237
10.268087387,43.397121429,741.276672363
8.180206299,45.281475067,72.789810181
8.339905739,44.960197449,131.941802979
7.647644997,44.443237305,112.322456360
11.380755424,42.213462830,285.401428223
10.185280800,43.585353851,713.745239258
8.948905945,41.588756561,377.162322998
8.444983482,43.578880310,455.457672119
9.677585602,42.473571777,771.018249512
10.729468346,43.545940399,565.907226562
9.007238388,41.836669922,471.933197021
10.285962105,42.500289917,706.942016602
9.861906052,44.614173889,383.331665039
10.265028954,42.175605774,626.924621582
9.923361778,42.085227966,647.506652832
11.371222496,42.476295471,329.828887939
9.969971657,43.345603943,796.199035645
9.921951294,41.079322815,251.007003784
8.316279411,42.585521698,437.055358887
10.082132339,42.900093079,809.396240234
8.805553436,41.689449310,385.645507812
9.361143112,42.569396973,755.787231445
10.275537491,42.711555481,747.541137695
10.365408897,42.443222046,674.736389160
9.506743431,42.689826965,802.673217773
8.980334282,43.662990570,626.984863281
8.949105263,42.516231537,649.714538574
9.689580917,41.740493774,513.065185547
9.437766075,42.326568604,719.054077148
9.374547005,42.977943420,819.460083008
8.962787628,42.817798615,699.659301758
11.071369171,43.012073517,489.744171143
10.907962799,43.384368896,522.199890137
10.536861420,42.263412476,582.874511719
9.867608070,43.171787262,828.378479004
9.150074959,42.215045929,631.381713867
8.272435188,44.534011841,206.631530762
8.790297508,44.384094238,361.195190430
9.295207977,42.175380707,649.584411621
10.385219574,42.406681061,661.763793945
10.331159592,42.705062866,736.084289551
10.243124962,42.069686890,594.285949707
10.594052315,43.525844574,612.311767578
8.843050003,45.680809021,68.700004578
10.302824020,45.328338623,138.334304810
11.362968445,42.849037170,355.230987549
9.350428581,42.634414673,765.882446289
7.932672024,42.342037201,279.493652344
10.009467125,44.563831329,394.500366211
8.989929199,43.919929504,556.889648438
8.510107040,42.451553345,490.057464600
9.305060387,43.409683228,774.168884277
10.220010757,44.000213623,585.937316895
10.533537865,43.281040192,672.359375000
10.153065681,44.626403809,362.947143555
9.251774788,43.812602997,652.474914551
7.954556942,43.449207306,293.879028320
9.279451370,43.040443420,798.244018555
10.802786827,43.202518463,581.142517090
10.647888184,44.511638641,326.079956055
10.151794434,44.208915710,516.661560059
9.436140060,43.029663086,825.514892578
9.240081787,44.080852509,555.102355957
10.176792145,42.530639648,735.336853027
9.917369843,44.079441071,596.546325684
9.723432541,42.088939667,656.839172363
9.894612312,41.057308197,244.097976685
10.531471252,42.616546631,656.257934570
9.293390274,43.913570404,628.781921387
8.397538185,44.984970093,135.603546143
9.282458305,42.514621735,735.210632324
10.783925056,43.746566772,508.730163574
12.213930130,42.826667786,106.515228271
9.642293930,41.558555603,440.754882812
9.430598259,42.316440582,711.203247070
9.313933372,41.293685913,321.011352539
11.423308372,41.621269226,176.483596802
6.960497856,41.849449158,39.659065247
9.158861160,41.888320923,520.419189453
10.861003876,42.900035858,560.180358887
9.788085938,43.648265839,746.424804688
10.048713684,44.016441345,610.629699707
8.653223038,42.490356445,547.488708496
10.428668022,40.503318787,82.332687378
8.387516022,43.538864136,438.586761475
9.282451630,43.973979950,607.540710449
10.571881294,41.839778900,432.177154541
10.169358253,44.239570618,505.497528076
9.910135269,42.060409546,633.528686523
10.642090797,43.673297882,573.614501953
10.305311203,43.753810883,636.708984375
6.768087864,43.918811798,35.496135712
11.570832253,43.474510193,277.343902588
9.955430031,43.734310150,708.109252930
10.100926399,43.689655304,698.317443848
9.764171600,42.271167755,716.160583496
8.758378029,42.039680481,466.910125732
8.389657974,41.970130920,357.760559082
11.523966789,43.791969299,248.658554077
9.137673378,42.647480011,728.504516602
9.875258446,42.382328033,745.736328125
9.830217361,43.815479279,694.586608887
9.726958275,43.373889923,812.695068359
10.649191856,42.765743256,636.073913574
10.047491074,42.728496552,800.852539062
9.734171867,42.713142395,822.215515137
9.233831406,43.211585999,784.388366699
10.329246521,43.184177399,747.108642578
10.261427879,42.299942017,664.866638184
8.558965683,43.454917908,515.035583496
10.450582504,43.087730408,719.835266113
11.110736847,43.945571899,364.328094482
12.443271637,42.837066650,72.671028137
8.763852119,42.297737122,545.010192871
9.197202682,43.513904572,723.931091309
7.604632378,44.356422424,112.128059387
9.523404121,42.791080475,819.787292480
8.683357239,42.923648834,606.136596680
9.775940895,42.915927887,836.555114746
10.101759911,42.448242188,728.712036133
8.866885185,43.586200714,610.841003418
9.861368179,43.235054016,821.627014160
10.821727753,42.015308380,418.713958740
8.907460213,44.295093536,408.564849854
8.279817581,41.728462219,274.250030518
10.580562592,43.276073456,662.937255859
9.867933273,42.946212769,828.110717773
9.793968201,42.945762634,836.253234863
11.118143082,42.639724731,445.436462402
9.601326942,44.832321167,299.995697021
9.790210724,45.269889832,177.949783325
9.657721519,44.405288696,465.484985352
8.107357025,43.191516876,358.646606445
8.178227425,43.882328033,304.895385742
8.549833298,43.321643829,527.976989746
9.480504990,41.879669189,559.484191895
8.143341064,42.526832581,370.537628174
11.503330231,42.744388580,305.409484863
10.679922104,42.980831146,637.075744629
10.639427185,41.210960388,214.179977417
9.359512329,43.987277985,617.384521484
9.599446297,42.951419830,838.015441895
9.332239151,44.187252045,529.846374512
10.060214996,43.081893921,807.394653320
10.405755043,43.626098633,646.229370117
9.975287437,44.584903717,388.109466553
9.702413559,43.315956116,820.433898926
9.119748116,43.187988281,750.406860352
11.350461960,42.394615173,330.397369385
8.629108429,44.034633636,418.191925049
9.613934517,43.133876801,839.456420898
9.717587471,43.116996765,838.974548340
10.613231659,42.198749542,536.852600098
8.750926971,43.122840881,622.954711914
8.156261444,41.664821625,230.286041260
11.629384041,43.795341492,216.281524658
9.752644539,44.275878906,516.662902832
8.722101212,42.722270966,602.272888184
10.386154175,43.928543091,569.832458496
10.275617599,40.496635437,86.152931213
8.794618607,43.514942169,593.983947754
