x0,x1,weight,cluster_ids,is_seed
9.694459,44.751217,1.0,6,0
9.017946,42.211433,1.0,6,0
9.664248,42.374393,1.0,6,0
10.889337,41.957943,1.0,6,0
8.615232,42.60005,1.0,6,0
9.264668,44.967407,1.0,6,0
10.712122,43.125423,1.0,6,0
8.537265,43.882236,1.0,6,0
8.7624855,41.493103,1.0,6,0
10.95073,43.354816,1.0,6,0
10.683559,43.3566,1.0,6,0
10.619532,42.38685,1.0,6,0
8.728458,43.719467,1.0,6,0
8.959291,42.348324,1.0,6,0
9.307168,43.05535,1.0,6,0
9.408707,41.66292,1.0,6,0
9.119082,40.81447,1.0,6,0
10.387932,41.435814,1.0,6,0
8.658318,43.09004,1.0,6,0
9.023138,44.580887,1.0,6,0
8.469844,43.304924,1.0,6,0
9.723418,41.86978,1.0,6,0
10.285977,42.866325,1.0,6,0
10.534492,43.861378,1.0,6,0
11.925937,44.3744,1.0,6,0
9.393519,42.798492,1.0,6,0
10.86236,43.69314,1.0,6,0
10.402832,41.420918,1.0,6,0
9.738375,42.299843,1.0,6,0
10.042625,42.939724,1.0,6,0
10.672879,43.35509,1.0,6,0
10.549028,42.571453,1.0,6,0
8.818254,42.627823,1.0,6,0
9.745681,43.417027,1.0,6,0
12.02201,42.995617,1.0,6,0
8.806756,42.69189,1.0,6,0
9.299105,43.519356,1.0,6,0
8.221904,43.101135,1.0,6,0
9.919208,43.270054,1.0,6,0
9.165384,42.79995,1.0,6,0
8.33864,42.54455,1.0,6,0
9.219839,43.453922,1.0,6,0
8.606519,43.819073,1.0,6,0
11.257185,40.967888,1.0,6,0
10.188959,43.714783,1.0,6,0
9.125264,42.640602,1.0,6,0
9.62982,42.74008,1.0,6,0
9.453688,41.36187,1.0,6,0
10.915032,44.117493,1.0,6,0
8.949336,41.57145,1.0,6,0
10.283766,42.462086,1.0,6,0
9.904654,42.718544,1.0,6,0
10.45424,43.732624,1.0,6,0
9.037104,41.65451,1.0,6,0
8.179763,43.648254,1.0,6,0
8.573841,42.531055,1.0,6,0
9.166387,42.985306,1.0,6,0
7.826421,43.22665,1.0,6,0
10.286592,43.126297,1.0,6,0
9.451815,43.135273,1.0,6,0
10.161747,40.26528,1.0,6,0
11.718613,43.427967,1.0,6,0
9.110292,42.64692,1.0,6,0
10.256443,42.92177,1.0,6,0
7.732016,45.102367,1.0,6,0
9.65216,44.058044,1.0,6,0
9.070651,44.57425,1.0,6,0
10.049045,43.646717,1.0,6,0
8.717447,44.24902,1.0,6,0
10.452519,44.339718,1.0,6,0
9.134613,42.556847,1.0,6,0
12.066617,41.977856,1.0,6,0
9.626751,44.174767,1.0,6,0
9.860426,43.620827,1.0,6,0
9.363252,43.40793,1.0,6,0
8.456174,44.696003,1.0,6,0
9.644537,42.357697,1.0,6,0
10.429084,42.577152,1.0,6,0
8.428442,41.691154,1.0,6,0
10.456474,42.8783,1.0,6,0
9.628999,44.115616,1.0,6,0
8.635875,42.307194,1.0,6,0
9.377821,43.132225,1.0,6,0
9.72053,42.750984,1.0,6,0
9.701075,42.93057,1.0,6,1
9.043097,42.22488,1.0,6,0
10.037217,42.146957,1.0,6,0
8.605346,42.725582,1.0,6,0
9.605034,45.294598,1.0,6,0
9.058001,43.981133,1.0,6,0
10.509889,41.848927,1.0,6,0
10.5359535,41.853992,1.0,6,0
7.1035285,43.64419,1.0,6,0
8.00681,43.488808,1.0,6,0
9.07869,44.697426,1.0,6,0
10.83121,42.584488,1.0,6,0
9.074863,41.823795,1.0,6,0
9.321778,42.75752,1.0,6,0
9.398007,43.194576,1.0,6,0
10.341222,43.387527,1.0,6,0
8.998557,41.600082,1.0,6,0
11.127233,42.348423,1.0,6,0
9.110407,42.516685,1.0,6,0
7.919631,42.5599,1.0,6,0
9.283045,43.65823,1.0,6,0
10.461158,43.041645,1.0,6,0
10.69455,43.37784,1.0,6,0
9.747019,43.198803,1.0,6,0
9.572047,42.643024,1.0,6,0
9.494967,41.909863,1.0,6,0
10.043142,42.04475,1.0,6,0
10.604332,42.788414,1.0,6,0
9.812196,43.53171,1.0,6,0
10.406015,41.46725,1.0,6,0
9.555798,43.918053,1.0,6,0
8.064595,43.425156,1.0,6,0
7.5071363,42.015366,1.0,6,0
9.8013315,41.381157,1.0,6,0
8.77719,41.56604,1.0,6,0
11.410835,43.202103,1.0,6,0
10.329991,42.815197,1.0,6,0
9.409269,41.4214,1.0,6,0
9.470863,42.276382,1.0,6,0
10.620625,44.178974,1.0,6,0
11.2292795,43.890427,1.0,6,0
19.954021,7.8607397,1.0,7,0
21.319338,9.33293,1.0,7,0
18.784136,9.332118,1.0,7,0
21.367195,9.0355625,1.0,7,0
20.367622,8.168988,1.0,7,0
19.10614,9.776935,1.0,7,0
20.24356,8.74317,1.0,7,0
22.285397,9.661138,1.0,7,0
20.9235,9.118698,1.0,7,0
22.07267,10.696226,1.0,7,0
21.48218,9.558861,1.0,7,0
18.458073,9.100359,1.0,7,0
20.422567,9.07059,1.0,7,0
21.495722,6.2369595,1.0,7,0
19.983364,9.246541,1.0,7,0
20.085829,7.5597305,1.0,7,0
21.421638,9.253509,1.0,7,0
19.581572,9.291453,1.0,7,0
21.374262,8.981929,1.0,7,0
21.353241,9.054896,1.0,7,0
20.157446,7.817216,1.0,7,0
20.466745,9.17093,1.0,7,0
21.428509,8.861529,1.0,7,0
21.01009,8.012025,1.0,7,0
19.770046,8.866247,1.0,7,0
19.498047,9.796885,1.0,7,0
21.015806,9.255733,1.0,7,0
20.891579,10.99768,1.0,7,0
20.08381,6.775195,1.0,7,0
20.751976,8.926033,1.0,7,0
20.035156,7.9978065,1.0,7,0
20.113485,9.157975,1.0,7,0
20.049858,11.389091,1.0,7,0
19.59217,8.183519,1.0,7,0
18.264055,9.228121,1.0,7,0
18.536268,8.437182,1.0,7,0
20.277004,8.266909,1.0,7,0
22.291548,9.971031,1.0,7,0
21.871813,8.094218,1.0,7,0
21.681269,9.472637,1.0,7,0
21.324081,10.006076,1.0,7,0
19.643911,8.552319,1.0,7,0
21.415272,6.3210177,1.0,7,0
22.066004,9.529769,1.0,7,0
20.506971,9.1971445,1.0,7,0
19.52274,8.626693,1.0,7,0
21.65296,10.274658,1.0,7,0
23.2489,8.902712,1.0,7,0
19.894123,8.462402,1.0,7,0
19.534634,8.898782,1.0,7,0
20.935408,8.942394,1.0,7,0
21.649021,8.742421,1.0,7,0
20.205225,8.395369,1.0,7,0
18.92004,7.408869,1.0,7,0
19.373518,10.278065,1.0,7,0
21.447935,10.351601,1.0,7,0
19.220463,7.008012,1.0,7,0
19.892618,9.152455,1.0,7,0
21.051365,10.024609,1.0,7,0
20.836954,10.719305,1.0,7,0
20.330069,8.063558,1.0,7,0
18.871456,8.087666,1.0,7,0
20.794794,8.087916,1.0,7,0
21.489418,10.388965,1.0,7,0
18.183088,9.840689,1.0,7,0
18.31307,9.378136,1.0,7,0
21.777546,9.041492,1.0,7,0
19.272985,8.391206,1.0,7,0
20.291029,8.794392,1.0,7,0
20.34978,8.866754,1.0,7,0
20.766155,7.768063,1.0,7,0
20.310656,10.494898,1.0,7,0
20.16803,8.532801,1.0,7,0
21.630873,6.417452,1.0,7,0
21.734055,8.344733,1.0,7,0
20.716604,9.072958,1.0,7,0
21.495144,8.709042,1.0,7,0
19.87465,10.274483,1.0,7,0
18.188501,8.996971,1.0,7,0
19.20475,8.215063,1.0,7,0
22.563932,8.932041,1.0,7,0
20.747746,7.1950736,1.0,7,0
19.823631,9.173194,1.0,7,0
20.907433,9.593523,1.0,7,0
20.561302,9.503641,1.0,7,0
21.006456,7.1468964,1.0,7,0
20.589682,9.744539,1.0,7,0
21.142555,8.612778,1.0,7,0
19.74705,7.8583245,1.0,7,0
20.421621,10.109716,1.0,7,0
18.600872,8.316745,1.0,7,0
19.412872,9.761594,1.0,7,0
19.998365,8.505999,1.0,7,0
20.335726,9.4220295,1.0,7,0
20.160286,5.9304934,1.0,7,0
21.095987,9.41568,1.0,7,0
20.333134,7.8926,1.0,7,0
20.904455,9.355872,1.0,7,0
20.082642,8.759905,1.0,7,0
19.622519,8.798047,1.0,7,0
19.002245,9.393955,1.0,7,0
19.608307,9.21474,1.0,7,0
19.146711,8.386579,1.0,7,0
20.442186,7.3159366,1.0,7,0
20.667824,8.597489,1.0,7,0
18.81032,7.6733937,1.0,7,0
21.157795,9.872192,1.0,7,0
20.420767,9.381398,1.0,7,0
20.776518,9.306259,1.0,7,0
21.83866,7.4696383,1.0,7,0
21.229136,8.594627,1.0,7,0
20.328417,8.674387,1.0,7,0
20.177528,7.7504406,1.0,7,0
20.736015,10.647579,1.0,7,0
20.496542,8.975251,1.0,7,1
19.865376,8.859162,1.0,7,0
21.01884,8.606394,1.0,7,0
20.098871,9.379901,1.0,7,0
19.63467,9.229134,1.0,7,0
21.372997,10.336585,1.0,7,0
20.462294,10.3442335,1.0,7,0
21.587086,7.980424,1.0,7,0
19.334736,8.671673,1.0,7,0
21.581612,8.904349,1.0,7,0
19.952017,10.52888,1.0,7,0
20.83958,6.656042,1.0,7,0
20.869835,9.496677,1.0,7,0
20.778284,9.426349,1.0,7,0
20.4854,7.658241,1.0,7,0
20.18197,8.031021,1.0,7,0
19.619934,7.713568,1.0,7,0
21.005165,9.0745325,1.0,7,0
20.10451,8.327299,1.0,7,0
20.529253,10.055831,1.0,7,0
18.54846,9.353513,1.0,7,0
20.006964,7.0920506,1.0,7,0
18.606972,8.063853,1.0,7,0
20.772184,9.3696995,1.0,7,0
19.613693,9.993658,1.0,7,0
21.975658,9.372724,1.0,7,0
19.961273,10.101056,1.0,7,0
21.308071,9.844044,1.0,7,0
19.896212,6.142082,1.0,7,0
22.669466,7.3657584,1.0,7,0
20.516907,11.357382,1.0,7,0
20.883251,9.925883,1.0,7,0
19.050278,7.19897,1.0,7,0
20.019972,10.067387,1.0,7,0
20.206427,8.182,1.0,7,0
20.750643,10.058572,1.0,7,0
19.107735,7.7660937,1.0,7,0
19.764006,10.071275,1.0,7,0
20.787497,11.10879,1.0,7,0
21.48912,8.941542,1.0,7,0
21.817753,9.188133,1.0,7,0
19.847754,9.656611,1.0,7,0
19.856348,8.686239,1.0,7,0
21.880459,8.875355,1.0,7,0
19.749535,8.512299,1.0,7,0
21.574467,8.424096,1.0,7,0
20.165804,8.466344,1.0,7,0
20.7366,8.591146,1.0,7,0
18.95084,8.089456,1.0,7,0
19.619886,10.219956,1.0,7,0
21.365349,9.563896,1.0,7,0
20.047318,8.160845,1.0,7,0
20.045158,7.9247565,1.0,7,0
23.049875,6.731315,1.0,7,0
21.116684,7.6920843,1.0,7,0
20.448332,7.9886346,1.0,7,0
19.375046,7.83644,1.0,7,0
22.307661,8.843648,1.0,7,0
19.786974,9.532424,1.0,7,0
20.563025,9.696671,1.0,7,0
18.728418,9.28024,1.0,7,0
21.32537,7.315038,1.0,7,0
21.00087,10.672818,1.0,7,0
20.537817,9.798042,1.0,7,0
21.223246,8.269131,1.0,7,0
20.592442,7.4096417,1.0,7,0
20.101372,9.242325,1.0,7,0
21.275776,9.001248,1.0,7,0
21.27266,7.87373,1.0,7,0
20.450977,8.995916,1.0,7,0
-13.419449,28.964657,1.0,9,0
-15.768057,29.200174,1.0,9,0
-16.188154,29.371576,1.0,9,0
-15.634095,27.387495,1.0,9,0
-15.327626,28.86128,1.0,9,0
-16.901463,29.111689,1.0,9,0
-13.779684,29.700127,1.0,9,0
-14.657113,27.837326,1.0,9,0
-14.792142,29.327272,1.0,9,0
-14.739995,29.601452,1.0,9,0
-16.62882,29.137423,1.0,9,0
-16.02691,29.128738,1.0,9,0
-16.166441,30.491293,1.0,9,0
-16.128012,28.27988,1.0,9,0
-15.194454,28.101723,1.0,9,0
-15.693704,28.348858,1.0,9,0
-13.857868,29.964626,1.0,9,0
-15.326509,28.787605,1.0,9,0
-14.328122,29.584026,1.0,9,0
-14.7709875,29.15263,1.0,9,0
-16.95727,29.066357,1.0,9,0
-15.80153,29.823877,1.0,9,0
-14.257197,28.520872,1.0,9,0
-14.800655,30.914701,1.0,9,0
-15.936753,30.860744,1.0,9,0
-16.121626,29.201782,1.0,9,0
-15.280186,29.190321,1.0,9,0
-16.106718,28.587639,1.0,9,0
-15.93676,29.505785,1.0,9,0
-14.939005,31.404766,1.0,9,0
-13.898051,28.66898,1.0,9,0
-14.944171,30.175941,1.0,9,0
-15.238439,29.10918,1.0,9,0
-15.217465,30.046099,1.0,9,0
-16.117361,28.853153,1.0,9,0
-14.798607,29.49027,1.0,9,0
-15.029457,28.809021,1.0,9,0
-14.296504,31.31269,1.0,9,0
-14.862624,28.985645,1.0,9,0
-14.5133,28.63969,1.0,9,0
-16.01873,29.211632,1.0,9,0
-17.851837,28.024872,1.0,9,0
-15.617002,27.825434,1.0,9,0
-16.301683,28.742075,1.0,9,0
-16.912006,28.77275,1.0,9,0
-15.80431,29.204227,1.0,9,0
-14.114856,29.351328,1.0,9,0
-15.247978,29.278276,1.0,9,0
-15.041647,28.162085,1.0,9,0
-15.383816,29.487574,1.0,9,0
-16.639801,30.044476,1.0,9,0
-14.187664,28.547447,1.0,9,0
-15.510378,28.300632,1.0,9,0
-14.569659,28.1176,1.0,9,0
-15.491517,28.319902,1.0,9,0
-15.218086,27.384594,1.0,9,0
-13.942578,28.214216,1.0,9,0
-15.209146,28.9663,1.0,9,0
-16.031155,28.291042,1.0,9,0
-14.332642,28.653181,1.0,9,0
-14.9978695,28.377325,1.0,9,0
-15.916222,29.65107,1.0,9,0
-14.338632,29.003506,1.0,9,0
-16.69096,31.176779,1.0,9,0
-16.12559,27.637236,1.0,9,0
-12.674616,28.77479,1.0,9,0
-16.730772,28.495382,1.0,9,0
-14.901495,29.369135,1.0,9,0
-16.12077,31.001547,1.0,9,0
-15.79062,27.994137,1.0,9,0
-14.308347,30.507885,1.0,9,0
-16.086533,27.777475,1.0,9,0
-14.238602,27.131498,1.0,9,0
-16.495663,30.146269,1.0,9,0
-15.324392,28.914885,1.0,9,0
-14.916224,29.026049,1.0,9,0
-16.567726,30.454899,1.0,9,0
-13.944026,29.384155,1.0,9,0
-15.2239065,31.518448,1.0,9,0
-15.545473,28.919245,1.0,9,0
-14.904559,30.650145,1.0,9,0
-13.67627,28.92025,1.0,9,0
-14.960709,27.80074,1.0,9,0
-15.581017,28.338531,1.0,9,0
-16.275871,30.8604,1.0,9,0
-16.061327,28.647217,1.0,9,0
-14.903192,30.476648,1.0,9,0
-14.787925,31.938177,1.0,9,0
-15.343708,29.437538,1.0,9,0
-14.99344,30.613873,1.0,9,0
-14.761801,29.062593,1.0,9,0
-16.216528,29.423265,1.0,9,0
-13.867695,28.76844,1.0,9,0
-14.740096,29.42497,1.0,9,0
-14.40552,28.37407,1.0,9,0
-12.922393,27.899662,1.0,9,0
-15.634591,30.116915,1.0,9,0
-14.972307,30.008808,1.0,9,0
-15.765142,29.104017,1.0,9,0
-15.256808,30.748083,1.0,9,0
-14.578611,29.975494,1.0,9,0
-15.926967,30.147705,1.0,9,0
-15.043459,30.567968,1.0,9,0
-13.25498,28.872057,1.0,9,0
-15.6753435,28.314777,1.0,9,0
-15.41262,28.796797,1.0,9,0
-14.909535,29.034256,1.0,9,0
-15.630639,30.243408,1.0,9,0
-16.20692,29.61193,1.0,9,0
-15.674982,29.90319,1.0,9,0
-13.883779,28.875725,1.0,9,0
-14.828008,29.357616,1.0,9,0
-16.068462,29.419611,1.0,9,0
-14.979919,29.591694,1.0,9,0
-15.467439,29.273014,1.0,9,0
-16.41665,28.82071,1.0,9,0
-14.713078,30.071297,1.0,9,0
-15.691355,29.283537,1.0,9,0
-15.040987,29.380302,1.0,9,1
-14.728267,27.360744,1.0,9,0
-15.318364,29.417856,1.0,9,0
-16.269371,30.852808,1.0,9,0
-15.107481,30.742228,1.0,9,0
-16.059563,28.271523,1.0,9,0
-15.044788,27.500134,1.0,9,0
-15.054074,29.276041,1.0,9,0
-14.253375,29.879864,1.0,9,0
-15.686518,28.081326,1.0,9,0
-13.556735,28.386707,1.0,9,0
-16.314564,28.093967,1.0,9,0
-14.151734,28.659922,1.0,9,0
-16.022745,29.316513,1.0,9,0
-15.475985,28.500727,1.0,9,0
-14.515049,30.244139,1.0,9,0
-14.283723,29.945742,1.0,9,0
-14.866415,27.402935,1.0,9,0
-13.59979,29.480812,1.0,9,0
-14.660884,30.293785,1.0,9,0
-13.835688,29.597221,1.0,9,0
-14.833494,28.579597,1.0,9,0
-15.23595,28.324661,1.0,9,0
-15.98898,28.285248,1.0,9,0
-15.425064,30.227917,1.0,9,0
-12.098065,29.368322,1.0,9,0
-16.617453,30.443806,1.0,9,0
-15.569824,28.518213,1.0,9,0
-15.059191,27.938198,1.0,9,0
-15.0465765,29.090446,1.0,9,0
-15.170662,29.56024,1.0,9,0
-15.201548,29.19516,1.0,9,0
-14.984726,29.594223,1.0,9,0
-16.300522,27.74883,1.0,9,0
-15.330678,27.746088,1.0,9,0
-15.181509,30.117569,1.0,9,0
-14.661928,28.130651,1.0,9,0
-16.129303,29.507124,1.0,9,0
-15.670338,28.862167,1.0,9,0
-14.672133,28.191536,1.0,9,0
-15.670275,28.37874,1.0,9,0
-16.31217,28.321745,1.0,9,0
-14.591578,29.230642,1.0,9,0
-16.148201,28.947721,1.0,9,0
-16.907848,28.445509,1.0,9,0
-13.119466,29.08858,1.0,9,0
-14.537381,29.113335,1.0,9,0
-14.920871,29.842081,1.0,9,0
-16.373657,29.147886,1.0,9,0
-13.690175,28.383322,1.0,9,0
-15.83548,28.871132,1.0,9,0
-15.000016,29.703741,1.0,9,0
-14.001629,29.67832,1.0,9,0
-15.331093,30.43799,1.0,9,0
-14.564929,27.683144,1.0,9,0
-12.742672,30.948744,1.0,9,0
-15.437254,29.556732,1.0,9,0
-13.944681,29.006622,1.0,9,0
-14.538689,30.283401,1.0,9,0
-16.283867,28.57649,1.0,9,0
-14.347631,29.639637,1.0,9,0
-14.345243,29.046255,1.0,9,0
-15.558045,27.180183,1.0,9,0
-16.415041,29.22589,1.0,9,0
-14.444483,29.710001,1.0,9,0
-15.397282,28.907051,1.0,9,0
-12.265378,78.43281,1.0,11,0
-11.078012,78.50104,1.0,11,0
-13.963803,77.08204,1.0,11,0
-10.9637985,77.18344,1.0,11,0
-11.7180605,78.08623,1.0,11,0
-12.652316,78.22047,1.0,11,0
-11.261173,78.16176,1.0,11,0
-12.515877,76.8238,1.0,11,0
-12.275867,78.88564,1.0,11,0
-12.243412,79.752495,1.0,11,0
-12.427386,78.65358,1.0,11,0
-10.834054,76.80459,1.0,11,0
-12.938383,79.78076,1.0,11,0
-11.546429,79.03298,1.0,11,0
-11.649907,78.68166,1.0,11,0
-10.850961,78.73236,1.0,11,0
-12.242691,78.51356,1.0,11,0
-12.289694,77.197586,1.0,11,0
-11.7118845,78.22416,1.0,11,0
-10.660643,78.278946,1.0,11,0
-12.06164,78.601204,1.0,11,0
-13.108115,79.34674,1.0,11,0
-10.577494,78.33982,1.0,11,0
-12.783036,77.99957,1.0,11,0
-14.37492,78.17679,1.0,11,0
-12.23156,79.409355,1.0,11,0
-11.52251,77.9381,1.0,11,0
-12.75938,79.47851,1.0,11,0
-12.656022,77.844574,1.0,11,0
-11.090039,79.39219,1.0,11,0
-12.463766,77.760826,1.0,11,0
-14.494438,78.944305,1.0,11,0
-13.378927,76.39187,1.0,11,0
-10.8977375,79.00257,1.0,11,0
-13.621566,77.1402,1.0,11,0
-11.611596,77.47663,1.0,11,0
-11.186408,78.97106,1.0,11,0
-11.945961,78.75929,1.0,11,0
-12.291107,79.235115,1.0,11,0
-12.936638,78.44055,1.0,11,0
-11.730611,78.91759,1.0,11,0
-13.677545,77.85419,1.0,11,0
-12.229754,77.94659,1.0,11,0
-10.707899,77.96145,1.0,11,0
-12.644776,79.12403,1.0,11,0
-12.152025,78.20933,1.0,11,0
-13.239051,78.65611,1.0,11,0
-11.443461,78.833694,1.0,11,0
-13.260741,80.09138,1.0,11,0
-13.929135,76.77191,1.0,11,0
-11.522,78.580444,1.0,11,0
-13.032056,77.25603,1.0,11,0
-10.161757,78.47169,1.0,11,0
-11.948357,78.672485,1.0,11,0
-12.0477495,78.89469,1.0,11,0
-11.7501335,77.97938,1.0,11,0
-12.7741995,76.61358,1.0,11,0
-13.262862,78.62571,1.0,11,0
-11.437534,78.953636,1.0,11,0
-12.82325,77.09143,1.0,11,0
-15.259917,79.50633,1.0,11,0
-13.071787,77.906136,1.0,11,0
-12.350984,76.94904,1.0,11,0
-12.83234,80.378075,1.0,11,0
-11.977171,78.71385,1.0,11,0
-14.065052,80.598206,1.0,11,0
-13.905353,80.276924,1.0,11,0
-14.597613,79.759964,1.0,11,0
-10.864504,77.53019,1.0,11,0
-12.059978,78.902084,1.0,11,0
-13.296352,76.90548,1.0,11,0
-13.800275,78.89561,1.0,11,0
-12.567674,77.7903,1.0,11,0
-11.51579,78.86267,1.0,11,0
-13.238021,77.1534,1.0,11,0
-11.959296,77.81702,1.0,11,0
-12.383353,79.9309,1.0,11,0
-11.980229,77.49233,1.0,11,0
-12.321897,77.401955,1.0,11,0
-10.874036,77.79302,1.0,11,0
-12.275287,78.66233,1.0,11,0
-12.323307,76.39605,1.0,11,0
-13.928979,77.90225,1.0,11,0
-12.163126,78.21682,1.0,11,0
-13.439705,77.00617,1.0,11,0
-12.884115,77.88612,1.0,11,0
-11.969721,78.02828,1.0,11,0
-11.87985,77.75995,1.0,11,0
-12.738516,78.00655,1.0,11,0
-13.264925,78.97972,1.0,11,0
-13.296154,77.83296,1.0,11,0
-12.555677,77.05722,1.0,11,0
-12.807492,77.643295,1.0,11,0
-12.870712,78.29467,1.0,11,0
-13.282472,78.13452,1.0,11,0
-11.173889,78.328804,1.0,11,0
-11.337296,78.701096,1.0,11,0
-11.708397,77.58014,1.0,11,0
-12.37765,78.48851,1.0,11,0
-13.095183,77.53177,1.0,11,0
-13.972823,79.85074,1.0,11,0
-13.454961,79.70082,1.0,11,0
-12.950051,77.4921,1.0,11,0
-11.860039,77.72341,1.0,11,0
-11.914099,78.02179,1.0,11,0
-12.002133,77.38641,1.0,11,0
-11.651207,78.842575,1.0,11,0
-13.402208,80.997536,1.0,11,0
-11.942434,80.645065,1.0,11,0
-10.88229,78.165764,1.0,11,0
-12.89483,77.95114,1.0,11,0
-14.312586,77.65877,1.0,11,0
-12.235792,79.880554,1.0,11,0
-13.25533,79.23666,1.0,11,0
-13.735151,77.76828,1.0,11,0
-12.940198,78.72641,1.0,11,0
-12.025249,79.31694,1.0,11,0
-11.71172,78.59777,1.0,11,0
-12.092193,79.94313,1.0,11,0
-12.993484,79.129326,1.0,11,0
-14.290702,78.76594,1.0,11,0
-12.965807,78.35717,1.0,11,0
-11.4424715,78.51924,1.0,11,0
-11.59737,79.82836,1.0,11,0
-12.093464,79.52564,1.0,11,0
-12.809118,78.34639,1.0,11,0
-13.0051775,79.397575,1.0,11,0
-12.068466,77.84737,1.0,11,0
-12.3278885,79.39617,1.0,11,0
-12.521826,77.40567,1.0,11,0
-12.350646,76.37403,1.0,11,0
-11.713787,77.93327,1.0,11,0
-12.951868,79.23029,1.0,11,0
-13.847721,80.3017,1.0,11,0
-12.9628,77.83135,1.0,11,0
-11.461333,79.06329,1.0,11,0
-10.031328,78.143394,1.0,11,0
-12.602964,76.87528,1.0,11,0
-12.81466,77.63317,1.0,11,0
-12.931325,76.61041,1.0,11,0
-10.82195,76.937996,1.0,11,0
-15.28476,77.166176,1.0,11,0
-13.086397,77.20505,1.0,11,0
-11.384254,78.21676,1.0,11,0
-12.457172,78.96499,1.0,11,0
-12.196546,79.33317,1.0,11,0
-13.592035,77.80708,1.0,11,0
-11.81659,75.820045,1.0,11,0
-13.857742,78.85559,1.0,11,0
-12.962807,79.29071,1.0,11,0
-11.673377,77.15651,1.0,11,0
-12.075901,79.5563,1.0,11,0
-12.335123,77.37714,1.0,11,0
-11.603168,78.99003,1.0,11,0
-11.939947,79.07054,1.0,11,0
-15.477171,79.235535,1.0,11,0
-10.674426,78.79124,1.0,11,0
-12.289828,79.05104,1.0,11,0
-12.144332,79.00638,1.0,11,0
-12.481087,77.5879,1.0,11,0
-13.48688,77.35641,1.0,11,0
-13.8556,77.28686,1.0,11,0
-10.721292,79.108696,1.0,11,0
-13.107585,77.96421,1.0,11,0
-12.37,77.69906,1.0,11,0
-12.415041,79.1322,1.0,11,0
-12.5183,78.69061,1.0,11,0
-11.596066,78.082466,1.0,11,0
-12.197767,78.04522,1.0,11,0
-12.511086,78.02987,1.0,11,0
-13.011428,78.52831,1.0,11,0
-11.916013,78.50091,1.0,11,0
-11.98383,77.61667,1.0,11,0
-13.686293,78.771645,1.0,11,0
-11.794677,78.40446,1.0,11,0
-11.134522,79.2623,1.0,11,0
-9.801987,78.15379,1.0,11,0
-13.481406,77.61446,1.0,11,0
-13.048056,78.830635,1.0,11,0
-14.640626,79.67315,1.0,11,0
-12.721854,78.1078,1.0,11,0
-13.561901,78.24037,1.0,11,0
-12.469318,78.23266,1.0,11,1
-12.143498,77.76497,1.0,11,0
91.83674,-22.763369,1.0,13,0
92.83122,-23.114515,1.0,13,0
93.79158,-24.33426,1.0,13,0
91.87731,-22.054476,1.0,13,0
91.24967,-24.621109,1.0,13,0
93.550415,-23.073496,1.0,13,0
92.83778,-23.403357,1.0,13,0
92.76382,-23.403809,1.0,13,0
94.088,-23.709845,1.0,13,0
92.57118,-21.517248,1.0,13,0
92.76006,-21.07968,1.0,13,0
92.62757,-21.94428,1.0,13,0
91.07721,-23.158052,1.0,13,0
91.14808,-22.467241,1.0,13,0
91.519684,-23.027927,1.0,13,0
