x0,x1,x2,x3,x4,x5,x6,x7,x8,weight
8.006810202027225,43.488807736289814,19.868664316591556,10.636187395569248,-14.200530732903053,28.725436809479834,-13.17039535849018,77.14052275332183,92.29162946791325,1.0
9.482345290280435,42.673179730092215,20.709379069601138,9.555158097108254,-14.919385675225888,28.41467868942478,-13.920349221263077,79.71913200451843,92.04310291565591,1.0
9.110407185529924,42.51668396218279,18.709605664172123,8.498662595338889,-15.74869594622701,29.799180911674732,-11.784100598354163,78.35837104550222,93.66440047432016,1.0
10.102665769266206,43.02219116288134,20.713603382626996,8.785983105797976,-15.663889646252512,28.911089076437253,-13.610569078931505,78.63504186173225,91.73942848927626,1.0
10.60433204953858,42.78841469432295,20.602170195978864,9.470473375660331,-14.625725667156132,27.60819920469777,-12.68946142362547,79.23477906849674,91.0344462807736,1.0
10.149981260860006,40.78230904508171,19.53016837069317,9.015267151219563,-16.925755234541015,28.19331187564707,-13.954392754925086,80.00273508862351,92.89677985569318,1.0
10.329991063317612,42.815198173968746,20.199243465571573,7.360162410728343,-15.560877494966924,28.417330401519596,-11.624633823169162,79.49570202307353,94.19913081578002,1.0
10.615252724926176,42.439219337560914,19.43677822836838,9.743299781024461,-14.912747314746772,27.41028416265419,-12.12707595471773,79.16911997890382,92.79147768938748,1.0
9.577647114455601,42.230224786867545,19.106140514765386,9.776934548719403,-15.57815457699077,28.945355951787526,-10.749836560542366,79.03910126327514,93.10337710148696,1.0
9.90476259065218,44.55786813524967,22.272264521744965,9.906141710858904,-14.686815540821136,27.084219542125076,-12.358835833227992,78.22449320222225,92.82650532959141,1.0
10.705746872787461,40.298196107294345,19.983363160858588,9.246540954320137,-15.735885678271824,27.76191650020496,-11.613594260564703,78.63147206226208,91.76144752976137,1.0
10.077517989980768,43.859458986533696,20.557967860628132,9.777201402810372,-15.1907799570574,28.783593630676865,-13.64197826386141,78.26866938944434,92.92684503825163,1.0
10.638533547052274,42.922765805996676,21.010090820549763,8.012024585645648,-16.051669288046586,29.068433314304333,-13.537186211446512,79.17484799374064,93.19568242952445,1.0
10.041796549857397,43.37677739969985,22.57371877581357,8.50777241141258,-17.47048141771962,29.378122810227687,-12.533161288423164,77.83708111390555,91.75372224084708,1.0
9.323511263662796,43.219211703701724,20.049858513686235,11.389090278923124,-16.229544513852208,28.38570525062355,-14.771177787476027,78.60608457143749,90.7161454724061,1.0
9.223246152090443,42.762202739923346,19.842947248481885,10.715509276833886,-14.274645740903562,30.497959489632798,-13.364976566011418,79.48319422093053,93.22855304654982,1.0
10.534106734141789,44.067312103266666,19.643911968369718,8.552318978401473,-14.40644412089061,26.523203520356287,-10.969229664888294,78.90773222062354,92.68684813954562,1.0
9.983208441222116,42.00793799117492,20.202731849739667,10.076920937599748,-13.97101815989284,31.8750466658948,-12.556482413741914,77.69604718961095,92.21831813426586,1.0
8.744658910177579,42.96001851854305,20.93540764434104,8.942394318847422,-14.172693286553262,28.944606811986684,-12.830008399960063,77.77333167955562,91.09991757397135,1.0
8.19493306115649,41.858715343846214,21.85410328599353,9.871896872269305,-13.894076065826072,27.84661095873672,-14.45118243724752,77.69454383628187,92.90837105350188,1.0
10.261391060374772,44.085845430451954,20.836954885135988,10.719305380035006,-15.49164581316738,28.265743395289423,-14.163775962955933,77.46562879832051,92.97467006119098,1.0
8.873980528111312,43.97461573801916,21.965002920366217,6.6070496941527725,-14.404987831721414,26.939218554669484,-12.081058692371212,79.57947072060962,92.79740820654942,1.0
8.483011612260704,42.452442070206125,20.29102976861787,8.794391815589433,-15.471936972985729,29.068939834021908,-12.26907769855133,77.14602650268273,92.49053227033563,1.0
11.280961955820649,42.653227851341384,20.108839121173574,10.054833903093613,-17.828224798563156,30.360201214619508,-13.114461505466666,78.51852872886855,92.82887345612704,1.0
10.705168904685337,42.770278528248554,19.874649432764322,10.274482390030474,-17.63321394936024,29.199156795036465,-13.83048317009062,77.59302676815939,94.74380878166899,1.0
9.718105359009087,43.23294297163528,18.77111235862318,8.24759194058468,-15.072482731490275,29.53358030644444,-11.86567119306822,78.36322805533354,93.2595563086605,1.0
10.216482698100627,41.20813286347937,20.58968093623892,9.74453900711208,-14.67916031148454,28.81496380336043,-13.288184255000866,77.23628823209432,92.60149808866444,1.0
10.895780665024665,41.0860691730023,19.892783484599274,7.8368341439526015,-14.484082610978561,28.62451298675992,-12.95319540561629,78.13765058647931,93.17794535110065,1.0
9.370311787315307,39.99173021968397,21.095987105716294,9.415679557051417,-15.488581160550273,28.094785992659286,-12.13077763678014,78.73383568995155,92.26251921750497,1.0
9.545969314889405,42.10771677195958,20.374086122241444,7.426207254295894,-14.851721311187225,28.23445412250693,-12.244454599629186,76.94863724014806,92.14249445433632,1.0
9.652211380399015,41.377173462614635,20.667823087468864,8.597489036499454,-17.01139633002829,27.875579859218906,-11.877437663379332,79.25015614196728,92.60064346042589,1.0
10.167462597505441,43.26171683779681,20.88229819645651,10.262620606459668,-16.776038530433333,29.855283345692843,-12.86456670303932,78.13034122216432,92.43030236975078,1.0
9.38755366880366,41.81167708270088,20.736014413586375,10.647579632168233,-15.325173152667817,29.177437570596126,-13.169856784618162,78.23712560999785,93.19871852623989,1.0
9.3924583447606,42.5840692334319,20.955939754492018,8.05863182956033,-15.016543505142188,29.999144410592642,-11.122609205782014,78.26421814913901,94.10014934001256,1.0
10.797110671946461,42.04166063411284,19.334736702735622,8.671672961524955,-14.240104639624207,29.106535605771217,-13.083215305119287,79.90684333646452,93.0194565882092,1.0
7.442106509674202,43.35503390077659,21.07271582889964,9.20224525385048,-14.819328031987068,29.11154700440824,-13.800953617106233,77.9838961531955,91.78693630464956,1.0
8.829959874670566,41.77480492538162,21.005164306968418,9.074532744792002,-15.717205494899769,28.52948468560083,-12.505980852482951,79.43379488452844,90.72833638470694,1.0
10.139577306315836,42.492161300466115,18.668089369349325,7.030933516215416,-16.18182362635435,29.398332169124266,-12.089494813481407,77.41561858373817,93.7495730916191,1.0
11.18568428198105,43.43395985944046,19.96127254652066,10.101055783889743,-14.513644436555722,30.04623002468614,-13.13902142243303,75.52004565114126,94.84934312168953,1.0
8.151822382015009,43.00210520262368,22.933420565548523,9.307213355653749,-14.319793658660826,27.67642604394951,-14.260224702195206,77.8218973644364,93.82330183464035,1.0
9.416451337817634,42.2432369534124,20.75064250427374,10.058571817856642,-16.713980331292433,27.96827961920787,-13.271227001970866,79.44923853112805,92.96737362615458,1.0
11.894854196035388,43.97431900031501,20.5175800374591,10.241714437468142,-15.057543119487184,28.473901260823776,-11.802582903216397,77.65827350255488,92.44215499940198,1.0
11.090483481422927,42.9365917882665,19.749533826987143,8.512298907943883,-14.247249546630387,28.62628193991449,-12.869428594312145,77.84430741678233,92.91647759454617,1.0
9.377211025089336,41.43603722551136,19.66549427248373,8.043847557872937,-14.025720747763906,29.99149665544026,-11.895298368061672,77.84924183915155,91.91676055821188,1.0
9.255183183807587,41.98599317193223,23.04987560591578,6.731314951007974,-14.705031597145252,27.894270315338694,-12.586901238956191,77.36659821392222,91.55492313772322,1.0
8.622504484529982,44.79285942822596,20.41968679201918,8.21093440490129,-14.713253168136188,29.18917192789752,-11.762523988119845,76.53034350047812,93.03615600466786,1.0
10.535395622567325,41.376274983369335,21.000870498752086,10.672818172207537,-15.283897835573764,30.00022855035603,-11.811987297150589,77.64709445890537,92.77231883479234,1.0
8.195706074603342,42.58657023738137,20.81836318929501,9.699737093117173,-15.24442800697115,29.898806343474387,-13.585463960416869,78.25290288186109,92.75183148471893,1.0
11.61229203214458,42.823706618283815,20.05365857633459,8.997987823222925,-16.188153577089004,29.371576462396437,-12.847612964007757,76.56327260837477,92.673965549072,1.0
9.445157691534744,41.405449972415916,20.48554105971425,10.465992561453856,-14.747736383943348,29.79074980606238,-13.82405447304454,78.83149852533818,92.88100168158593,1.0
10.291746023799375,43.460501896192724,19.192894488824958,8.935235787821409,-16.026910992644225,29.128738519046397,-13.37995867436333,79.66707052355696,91.87357971176151,1.0
8.863758628999408,43.11245968102745,19.475576144924776,8.55197329694651,-16.099004729757024,30.589994677220833,-11.696753920630327,78.29713063795056,92.34133504803184,1.0
10.703618400040057,43.44307735480679,21.050727619011628,8.950444362035125,-16.957270159990493,29.06635663077167,-13.015047666670567,78.99965542987583,93.74439453320004,1.0
9.104749740703776,43.50625850876095,22.288554212014486,8.308923878808816,-13.587118392145923,28.326236766160573,-12.459597991853547,78.34345454457412,92.74405100007591,1.0
8.925022743556998,42.44669017071947,19.884954927969375,9.303599194783834,-14.93900501770875,31.40476694506948,-11.111568741170377,77.84475691427748,93.05742171600204,1.0
10.759818766256704,43.06847509882242,20.483033635881835,9.028211542149265,-14.401763503410633,28.33050209052599,-12.808227216281672,78.82503330126244,93.04399917176,1.0
10.002283545321335,42.6680721081801,21.52521100347131,11.110504846583913,-14.862624638542854,28.98564591178138,-11.726817458566956,77.81546751966296,91.98286175550295,1.0
9.795509533078656,40.455076641513955,19.398724850676764,8.62867474345853,-16.622428990366775,28.14617951143909,-12.919306084919507,76.71163486288535,92.32648030394601,1.0
9.227430620932099,43.06327848286892,21.70685924482279,9.14914101587224,-15.247978110876998,29.278277070361934,-12.25516497234037,77.33786150780618,92.61777677543505,1.0
10.071452027301557,41.66711329194084,21.418328137144627,10.058012633837565,-15.90041612066845,28.937484821878115,-13.360748090271573,79.05398064000377,91.67132981275994,1.0
9.540223775222023,42.178953366676225,20.60362949134006,7.1824073278896545,-13.942578489853368,28.214216189124958,-12.422663064345222,78.14207711164565,91.97043758828335,1.0
8.874920648829008,43.97427181803636,20.027034621226832,9.247806784016687,-16.070537017613436,28.53164118148346,-12.01031059737365,79.28500865252707,92.55723569787884,1.0
8.340780913824506,45.035829354233904,19.69612590609456,7.4350491997075885,-12.674615544450909,28.774790319480285,-13.944290435722907,77.67116038962727,93.10009699622812,1.0
9.953012343058884,42.18614407723031,22.37539881445673,8.455056921386003,-16.453726722630613,30.13951601179188,-11.153494900921817,77.53710705879973,91.33120480716654,1.0
10.793139052880548,40.99054966142594,19.326053554932155,9.94408274942961,-15.32439268024145,28.914885264738533,-12.12974114096712,78.20182573287055,91.43386537804275,1.0
11.038776131471131,44.362887327370714,20.75800777810673,9.021770614811386,-12.929415326199003,28.902389768315384,-12.742134729295538,78.71908140565647,94.20387405634818,1.0
11.355471539882426,42.77930064280713,20.861006460288117,7.598553132315298,-15.581016240135273,28.338532217851913,-13.489389499760483,80.03617687268328,91.9402654383997,1.0
9.231094877453488,43.40372206240076,21.85050048130236,9.457751725768212,-12.509685018197478,29.10415463508007,-12.223841307231753,78.63020083040001,94.16760148699501,1.0
10.269939736574559,42.92164357409675,19.605186619421893,9.221080055341009,-13.867695300927101,28.76844081967335,-11.953614129044917,78.60074794510079,93.59607175858717,1.0
8.957947044827074,45.38452030501046,19.273514107300514,8.611085509393337,-14.330947591313416,29.475555785825335,-11.652571588380395,77.85849782243339,92.6577471175255,1.0
9.77493276910376,44.6071328890198,21.243104238711823,9.773308707744047,-15.926966224755857,30.147705251894273,-12.256976083892695,79.74374547209388,94.74661225512432,1.0
9.455935009437939,42.63157014403884,19.688630223226404,8.833057087663056,-15.651065581169444,29.53832701290223,-12.627124564395235,77.99300087563434,93.7971372363337,1.0
8.824820554313492,43.47098122763524,20.14673348714029,9.70100510424934,-13.883778585496831,28.87572435990715,-12.041524840188348,78.53339302214914,91.93312970066276,1.0
10.003488295206882,43.32699377976271,20.965546034774945,8.77823770255933,-15.174847831908915,28.031211668488087,-12.840671822941356,78.91056283612575,93.62502598753738,1.0
9.340385961339672,43.14258730391718,20.780728539452838,9.178116546083809,-14.72826654691867,27.36074498294765,-12.531881817609072,78.59363375766272,91.73222175125214,1.0
11.436686492475653,43.19943254172207,22.1160799593577,8.186113577546298,-16.17634025374439,29.403074834296902,-14.161246110290156,78.56956574704205,92.82977133220876,1.0
10.778366067007045,43.738914615648994,20.13519786444374,7.879139944609131,-13.556734910875765,28.386707592766072,-13.528082304530965,77.26974409695451,93.84985741574252,1.0
9.243800581040091,42.2841688083033,20.69036504023212,8.769691888822084,-15.947135593005308,29.9328140803097,-11.417242255363504,79.33991766535583,93.49947176986704,1.0
10.165326316594978,41.26198527452207,22.22192602070574,9.278625809736928,-14.660883704618419,30.293784936278623,-11.049205244579507,78.77299816772515,93.1680982595015,1.0
9.163476508005225,43.07096302562266,19.698513953514418,8.256696067237481,-16.16261453453325,29.022798722333935,-11.433464559541488,81.52557492970614,92.92205173775376,1.0
8.414287697708824,44.30285660434016,20.251891337852744,8.316028005402384,-15.059190654296005,27.938198013774993,-12.260094583452892,78.2662246332168,92.83093000702132,1.0
10.144117039674114,43.10536553172471,20.569013298441664,9.26095111837732,-14.853639506047934,28.147340153015964,-13.912549006146946,78.29296210424374,91.29981661027175,1.0
9.850232256386615,43.97662015016621,21.159786886244817,7.928466192553902,-16.12930258417658,29.507123908331977,-12.883855552595008,78.03794486136385,93.3294585814538,1.0
8.77541409200729,42.63663856457272,19.75259273824417,7.93350710134402,-16.126118320890225,29.856284782677633,-12.430737357979078,77.47543952758087,92.50145049261286,1.0
8.123893478342765,42.304560466900234,22.70224974919606,8.886392749713625,-14.537381205188668,29.113334238186738,-12.13438851221969,79.01785824609513,91.62793550267938,1.0
9.731764528190984,44.61673846890039,19.75717466427548,8.410196745647156,-15.576731409586063,29.447846686507468,-11.957639883815617,79.62201181123461,93.23205033367451,1.0
9.70064765966661,44.297040404094716,21.256786236470354,7.480957083122359,-12.742671891863063,30.948744001527956,-12.650771970228574,78.73251025815443,94.05691085020169,1.0
9.590499992768061,43.76822506486092,21.657253687900248,7.961810691644935,-15.871371985801924,30.1002310111418,-12.021743270312669,79.2783967167299,92.59998408555214,1.0
9.47369557451071,41.039233798900526,19.40667478782133,9.023702694037869,-14.444482912654825,29.710000979866916,-12.610799721489201,78.08282858992526,92.94973173284413,1.0
9.840911966557096,44.44241878942361,20.699115984807023,7.495390637182077,-16.541598267251377,30.6975819502948,-13.65371820891158,79.11909760944948,92.46417936499647,1.0
9.592942491562457,42.90374049171548,21.77406017378797,8.78379477083541,-15.302359415064213,27.648019115931728,-12.275867235753495,78.88564266339401,92.97169768085963,1.0
11.160597046551679,43.093044629264135,20.85165267044779,10.625140609647554,-16.81905432157721,28.722997265531852,-11.056398995442233,79.29072930472704,93.41093219904631,1.0
10.595351524929422,43.36493948360492,22.184272641861043,9.354395769110093,-15.029173026323782,29.337781287456863,-12.289693791911112,77.19758287560009,93.5032251546692,1.0
9.632261051681617,44.859788372344305,20.47702474374035,9.397554883555031,-15.022437945957726,28.553265578221968,-11.490420918942993,80.25966379697597,92.717774880546,1.0
9.462221999879521,42.68284454342852,18.66031332101143,8.798823455676363,-15.018042016210737,30.233580538511504,-11.52251000631157,77.93810107397927,92.45572910543196,1.0
10.886606091079383,42.86440937741102,20.042645674573155,10.369155048813647,-14.231454465168428,29.19761440510548,-13.076335195240166,76.34271983717124,93.32225570578058,1.0
8.866331062912764,41.07514126534315,22.13749574167779,9.624604390389264,-16.408048325336026,27.96442123037196,-11.61159596528988,77.47662953988008,94.02870196773374,1.0
10.379160098091099,43.574469795050724,20.957370669943074,9.168087471403288,-14.38852893304195,28.724742250815616,-12.396605774027114,79.10654674409315,93.29554181879197,1.0
8.567713980196283,42.53746360717964,20.805478719747928,8.568621890339479,-13.494381571245729,28.785669418577108,-12.64477619503819,79.12403033459326,93.06308484344076,1.0
9.617426328260175,42.281379745603154,20.854189271725538,10.015733039757768,-14.789944908120832,28.4006390918751,-10.745782790484789,76.90802226638006,91.14986645840307,1.0
10.723258009922171,43.26371375308659,20.003176668024732,7.878065871824046,-12.948240292938763,29.29591348548666,-11.948356576615728,78.67248525365413,93.167360057937,1.0
10.30279524598975,43.77029728423878,20.1774528135681,8.68499461302753,-17.010062940577964,28.39851820682968,-12.211444951014784,79.39962353191865,93.33159162658204,1.0
9.422008441587012,41.77470036239875,17.77531606890134,10.128370574160174,-15.858269118729211,28.73035760712716,-12.350983779553431,76.94904010902407,92.38276992009432,1.0
11.786172735234917,43.543260213061245,20.91192437084223,7.394142121397617,-13.02543823763642,27.756027704704877,-10.5602329920171,76.23954414122815,94.13791753893027,1.0
11.380755054465169,42.21346415315607,20.975255586601655,9.52411717148404,-16.082834615450366,27.72970500259429,-13.800275090602264,78.89560837637576,92.64743649768644,1.0
9.198399752162784,44.00464128565036,21.06074312372025,8.221173873013742,-16.47024165123645,29.7020843520193,-13.02014111601956,78.45380501894746,94.30885107283356,1.0
10.265029025539723,42.17560627473066,20.713336404148546,8.023991646563989,-13.660517976270338,28.617243863728,-12.27528700048788,78.66233273109539,92.89180256857955,1.0
7.804151830328404,41.59145221050057,20.10032493875968,9.296068432710905,-15.406819346504832,28.221675140180203,-13.8309820665832,77.95304261191662,92.26407605552613,1.0
10.2755372430577,42.71155481232558,21.155382870758103,8.38198682965897,-15.52499780143333,28.830776233688603,-13.26492471436359,78.97971881284968,91.91895610311134,1.0
9.241059275494324,42.9647536285357,19.255295558372033,8.651701641058876,-15.98034649196185,28.79066842084897,-12.54248575013259,77.55468653327529,92.51247632038549,1.0
11.071369537817123,43.012074716229414,21.697937387348,9.323131041386135,-14.494879522400245,28.404363644560394,-12.377650582375987,78.48851307903143,92.11992636133091,1.0
8.939872461170662,41.5476078865766,22.048814851280405,8.004233710026877,-13.922819058996762,28.711329439673367,-13.345051047186233,78.97711929672096,92.10136015845899,1.0
10.33115970438922,42.70506150963169,21.03309971044656,8.00845053547227,-14.437689074234292,29.666795295994227,-13.40220843752416,80.99753587743069,93.27267512660634,1.0
12.053167855995483,44.63814109323266,20.363840434110987,8.564364844774833,-15.672499315639863,27.348794062903412,-13.178392866811047,78.60136618039593,94.25850966109066,1.0
8.989928902486742,43.91992987384691,19.30008187282545,8.390316574168244,-15.726680726508587,29.550633694828715,-12.025248100740688,79.3169419012303,93.50338906061079,1.0
10.005869000867435,43.42823821799252,22.141205905426304,8.465710418147113,-14.4943118131519,27.37067868683297,-12.071223504563891,77.87135061393685,92.73512328263736,1.0
10.802787030518648,43.202517084010296,21.4378627555377,10.450401414517781,-14.87994616335334,30.34986367795171,-12.809118725140706,78.34639027414634,92.20993268380737,1.0
10.805678380111319,43.451964628277494,20.04544075243385,9.131305433025707,-14.227471743400478,29.139554622293268,-13.431490558311262,78.48651191220337,90.75198650913691,1.0
10.531471429864418,42.61654568715922,20.083364478049667,9.852332278158883,-16.634203009444228,31.125921256151578,-12.962799789199723,77.83134921303106,93.75377684337302,1.0
10.47139605857537,45.48910299355897,20.341469230697253,8.856229960714966,-16.748356112182314,28.846720335982397,-13.203989043033255,77.90583314331046,90.9883643436519,1.0
11.423308345359457,41.62126979205826,17.75047241593706,7.788212177796356,-15.872879685015212,28.029268550074104,-11.384254206728986,78.21676097781986,92.7579377046123,1.0
10.373092549770357,43.32388580146202,21.531242511774817,7.8671590457432305,-15.816558232898492,29.844789759400758,-15.01711220954573,76.97941567709871,93.2335443323858,1.0
9.282451750470019,43.973980824593596,21.361855511181936,7.778543719188337,-14.86238304475218,30.38052046899873,-12.335123345810526,77.37713527917009,93.61194204211922,1.0
10.398125312018939,43.580484057982694,21.268614107765764,5.982023739151757,-14.38810257113809,30.986954423910195,-12.045919272832206,78.54732915291568,93.42899077359729,1.0
10.100926259150059,43.68965453618451,20.554146214574182,8.209931744842475,-16.273362844433674,28.180630885099358,-13.855600298412394,77.28685814539685,94.49381822762571,1.0
10.516796449121186,42.41284588379923,20.162282520343265,9.08919413028583,-15.924585161703419,29.246339470505546,-11.704953609558586,78.31885742286778,93.06856784286785,1.0
10.64919232482456,42.76574151846569,20.837465813463137,8.667259006496014,-15.297569002053477,28.854092348248262,-13.011427601017614,78.52831200940298,93.29909741602407,1.0
9.909005231465988,43.536600232795834,19.814743434087543,7.772901407179596,-14.851996629251458,29.866704004505976,-12.432700480861676,79.70263593684068,93.64025089819376,1.0
12.443271626233944,42.83706476048823,19.553826418233403,8.236499808639863,-15.834537938593717,29.654853996769337,-14.640626311422755,79.67315117450678,92.4932555090635,1.0
9.515907227676191,41.9585301084589,20.438449662878593,8.989876367046909,-15.390985059819338,29.51788186927365,-13.072189789412528,77.45878439600513,93.28088023070383,1.0
9.86136823928074,43.23505432968127,21.611702468770737,7.95407220811869,-16.124280589469926,30.436042264160214,-13.965441105035541,77.04518801008494,93.55041393139085,1.0
10.000900977486982,43.143105411543175,20.46101580622839,9.007904146406945,-15.361152246911017,30.534265315925637,-12.880705876211573,78.19322662013818,94.52700090543092,1.0
9.790210487494779,45.26988966400908,20.447695513309817,10.344051581839533,-16.92438417052874,29.332467074146887,-14.067031310612434,79.19905446302054,91.51968428399682,1.0
10.04647033984829,42.75567739779346,19.394472029144744,7.357276616481833,-15.78008059579917,30.91945205922655,-12.776042802350876,79.27182169853181,92.67550923254366,1.0
10.639427559155395,41.210961896179384,20.14948690747924,9.926042123172595,-15.43229508105224,29.092367330620174,-12.913019659347292,79.50397953978307,93.0300664541608,1.0
9.806723061640291,43.68092781982319,21.140900143446707,9.189223645816913,-13.722008635228217,29.1185350796921,-12.204476699493554,77.71164760306307,92.88266732721198,1.0
11.350462309210311,42.39461567269516,19.419082388690313,9.973396242199192,-15.417806284452741,29.27482681830099,-12.527671051154833,78.43372188034549,93.5830827837293,1.0
8.92357659486567,42.02609919037841,20.63764335136648,7.370196909929543,-16.64209366826099,31.04550576166285,-11.725089417400095,78.34454368454693,93.97055903616429,1.0
8.722101555379798,42.722270151098044,21.176128823753153,9.86730828081077,-14.756123285391284,26.637583805642997,-13.450639865126076,78.83166824877281,92.37660060715905,1.0
12.302932406224116,43.964431575450995,21.110757094947438,7.859687045632652,-15.304336871821976,29.420026577550175,-11.354774117333697,79.23573125351558,93.7655412947258,1.0
8.838788769654942,44.45002497278253,19.172244462021503,8.440722037713213,-14.838268997273419,29.02893102159808,-13.488594605381891,77.53305033081283,91.1842977773568,1.0
10.294675424472135,44.29844211952605,20.452281710927405,8.576287784365952,-16.74136306068555,30.0920245375834,-10.271253414222006,76.55714435204906,91.66911916205125,1.0
9.083107742920799,42.47355536480141,20.780021164472252,10.590886146659603,-14.260442845358957,29.706419996105538,-13.206486451520101,77.2349719227355,91.93577679389955,1.0
11.310767586843681,42.976129973026,20.10583896066615,8.792880869129384,-14.444421912580593,27.86597293878143,-11.067683611539076,78.51107641336226,92.51620812191013,1.0
10.205546899211683,43.256270347613835,20.208478757861393,8.723925927337769,-16.137902679085013,29.835213364190523,-13.01455155687266,77.39834173398367,92.89841562285939,1.0
11.091842068210497,42.98952865070408,19.94457395737708,9.38053262021535,-13.33232766981651,27.726917083899473,-12.100354959676205,78.55968678164781,93.89408590376497,1.0
10.753609959149788,42.851164162674124,18.86815795890389,9.783200367275635,-16.104232822410545,28.23208220237403,-11.334207166770373,77.4437497787773,94.1353968403061,1.0
10.098545506870256,43.35699167457018,20.859939994834363,7.338212973637583,-17.045428748565637,29.394375667119906,-11.914550388235078,78.43721118857215,91.91101758318632,1.0
9.781622889347139,42.955839121338414,19.59551711605336,9.990608753491538,-16.999316193769147,29.767565020138726,-12.098234342250253,79.36431201122767,91.727240227857,1.0
9.864107932133155,45.20903822380207,21.214749503328477,9.077217808108339,-14.729878858104865,29.26499945571134,-10.291659734221659,79.33823635220513,92.64693714597536,1.0
10.015032216849464,42.64707527840289,21.762525340739078,7.570531827988365,-16.87377866208005,30.637537363007215,-10.329437954890917,78.82290506410554,92.84529004144159,1.0
10.419968475769721,42.39081974810114,20.723918759480984,9.015545305235591,-14.6424758814737,27.620824085147824,-12.989592517226836,79.1995957594168,92.05695827257578,1.0
8.769339410041809,45.07994542431086,20.59079321450817,8.397718459436168,-16.961410569693168,29.908168959611647,-11.783421593742805,78.05584055584602,91.63032190929876,1.0
9.738151361822565,42.20201720700228,19.610581625455655,8.873423847917667,-16.320430530879126,29.425471568583667,-11.874565238055101,77.51496770924277,91.36430700486746,1.0
11.32398038442075,42.09760303852669,19.892732509226434,9.189653766809263,-14.669670759696764,28.922505719641578,-12.021763419760243,77.95361399851956,91.76138143538147,1.0
11.18901764625197,45.52631488881503,22.24864474734294,9.11844323853283,-13.435604770403383,29.534526129055205,-12.959844017864729,78.82097973079793,92.63815959379467,1.0
