x0,weight
11.089086682151974,1.0
9.068132925733577,1.0
9.613066245137272,1.0
9.327547233743307,1.0
11.611964513944285,1.0
10.43499554247738,1.0
10.170162621706053,1.0
8.992784711019628,1.0
10.301949976756761,1.0
9.088368124807568,1.0
9.794531343739294,1.0
9.126854707086062,1.0
10.439134080411444,1.0
10.339291602079884,1.0
9.55440202988695,1.0
10.158707498126589,1.0
8.669639276734438,1.0
8.271443192759339,1.0
10.20209248672948,1.0
9.929374280837472,1.0
10.39773222235705,1.0
12.145845560328885,1.0
10.707180272455357,1.0
8.849878560020786,1.0
10.879717073560796,1.0
8.446793374953423,1.0
9.301116180650235,1.0
9.694459180140312,1.0
11.47604350711431,1.0
9.017945963416503,1.0
8.93626224680593,1.0
9.66424826103951,1.0
9.099222499102837,1.0
10.88933670757145,1.0
8.68276927710152,1.0
8.61523213305384,1.0
9.32488074072051,1.0
9.264668334772638,1.0
11.69223283928193,1.0
10.712121592390705,1.0
9.850252026850134,1.0
8.537265266634776,1.0
10.60706376186649,1.0
8.762485438075378,1.0
8.217929688687331,1.0
10.950730577817245,1.0
10.079643397389793,1.0
10.683559609245762,1.0
10.081428438407965,1.0
10.619531397367634,1.0
9.111675192164796,1.0
8.728457943680478,1.0
10.444295303746571,1.0
8.959291121291102,1.0
9.073151007714744,1.0
9.3071682819476,1.0
9.78017994449,1.0
9.40870687421146,1.0
8.387749492046925,1.0
9.119082382632053,1.0
7.539297633240517,1.0
10.38793223649213,1.0
8.160643129858196,1.0
8.658317446036493,1.0
9.814865864725919,1.0
9.02313778907363,1.0
11.305715380871678,1.0
8.469843875741494,1.0
10.029751654814126,1.0
9.723417967237447,1.0
8.594607287723747,1.0
10.285977445996696,1.0
9.591154454242695,1.0
10.534491336678611,1.0
10.586204939428676,1.0
11.925936734745633,1.0
11.099228734901335,1.0
9.3935189475225,1.0
9.523321607889017,1.0
10.862360381352056,1.0
10.417964516187542,1.0
10.402832311562536,1.0
8.14574474115411,1.0
9.738374661066008,1.0
9.024669876259255,1.0
10.042625384508181,1.0
9.664550395821985,1.0
10.672879693557535,1.0
10.079919000656245,1.0
10.549028747573919,1.0
9.296281688729,1.0
8.818254529546692,1.0
9.352651092262395,1.0
9.745680371603504,1.0
10.141852521020025,1.0
12.022009736155795,1.0
9.720443633804301,1.0
8.806755784972166,1.0
9.416719009765558,1.0
9.29910481081885,1.0
10.244182259238405,1.0
8.221903771020319,1.0
9.825962779665275,1.0
9.919207323430319,1.0
9.994881821665219,1.0
9.165384716499581,1.0
9.524779055728937,1.0
8.338639876482413,1.0
9.26938090210275,1.0
9.219839309448226,1.0
10.178750831726369,1.0
8.60651835364303,1.0
10.543898887174937,1.0
11.257185329956313,1.0
7.692715760451411,1.0
10.188959516243045,1.0
10.43960882049519,1.0
9.125263759912714,1.0
9.365428971136145,1.0
9.629820207877987,1.0
9.464909906063216,1.0
9.45368781641782,1.0
8.086696979134967,1.0
10.915032350248064,1.0
10.842319377501765,1.0
8.94933652626074,1.0
8.29627645766243,1.0
10.283765661917702,1.0
9.186912815651878,1.0
9.904653948785723,1.0
9.443372368319848,1.0
10.45423953653513,1.0
10.45744992912095,1.0
9.037103407001359,1.0
8.379336830069889,1.0
8.179762388129861,1.0
10.373080164572148,1.0
8.573841527680914,1.0
9.255884431166256,1.0
9.166386747014435,1.0
9.710133489195398,1.0
7.826420979618437,1.0
9.951479382258771,1.0
10.28659180929915,1.0
9.851122872509604,1.0
9.451814613766471,1.0
9.860100951733727,1.0
10.161747131105074,1.0
6.990108029038293,1.0
11.718613093715637,1.0
10.15279410815287,1.0
9.110292203077924,1.0
9.371747410277342,1.0
10.256442562814131,1.0
9.646596846430578,1.0
7.732016317683449,1.0
11.827193646824263,1.0
9.65216012823247,1.0
10.782873497180743,1.0
9.070650937680552,1.0
11.29907783971074,1.0
10.049044474357222,1.0
10.371544619940394,1.0
8.717447419317988,1.0
10.973846075147645,1.0
10.452518949999732,1.0
11.064547015029941,1.0
9.134613225823365,1.0
9.281673667004156,1.0
12.066617483148885,1.0
8.702684962743396,1.0
9.626751084786623,1.0
10.899592148067638,1.0
9.860425753179799,1.0
10.345654465218237,1.0
9.363251756202068,1.0
10.132756673312462,1.0
8.456173933729627,1.0
11.42083146508313,1.0
9.644536740336374,1.0
9.082522581468092,1.0
10.429083867496857,1.0
9.30198099807639,1.0
8.42844231406219,1.0
8.415983279667389,1.0
10.456473938155076,1.0
9.603127347318676,1.0
9.628999225796504,1.0
10.840444591441207,1.0
8.6358749767082,1.0
9.032023032600119,1.0
9.377820976283669,1.0
9.857052374782018,1.0
9.720529334174364,1.0
9.475813593075037,1.0
9.701074383369296,1.0
9.655395509173768,1.0
9.04309639691315,1.0
8.949707796910866,1.0
10.037217143188883,1.0
8.871785702469415,1.0
8.605345526274089,1.0
9.45040853433925,1.0
9.605033769301128,1.0
12.019424282763152,1.0
9.05800050960871,1.0
10.705961510434438,1.0
10.509889119669575,1.0
8.573755830261208,1.0
10.535953762867543,1.0
8.578820145271626,1.0
7.103528547468203,1.0
10.369020309824323,1.0
8.006810202027225,1.0
10.213635247270858,1.0
9.078689887727727,1.0
11.422251581654816,1.0
10.831210184780952,1.0
9.309314981613555,1.0
9.074863174436262,1.0
8.548623382370822,1.0
9.321778153172351,1.0
9.482345290280435,1.0
9.398007241073259,1.0
9.919404640737307,1.0
10.341222283193822,1.0
10.112355242458117,1.0
8.9985568615585,1.0
8.324909311663365,1.0
11.127232633567415,1.0
9.073251600915006,1.0
9.110407185529924,1.0
9.241511473163833,1.0
7.9196312353082945,1.0
9.284726781424457,1.0
9.283044971456995,1.0
10.383059083808456,1.0
10.46115793457228,1.0
9.766471674551212,1.0
10.694549159579248,1.0
10.102665769266206,1.0
9.747018673862389,1.0
9.923628953763167,1.0
9.572047291883544,1.0
9.367851271431492,1.0
9.494967248570976,1.0
8.634689453994937,1.0
10.04314249078124,1.0
8.769577174535362,1.0
10.60433204953858,1.0
9.513242205303994,1.0
9.812195767115034,1.0
10.2565375617459,1.0
10.406015250527872,1.0
8.192077376831492,1.0
9.555797109300972,1.0
10.642879697545725,1.0
8.06459496603269,1.0
10.149981260860006,1.0
7.507136556062754,1.0
8.74019394182934,1.0
9.80133133730513,1.0
8.10598568314299,1.0
8.777190047780794,1.0
8.290865778001356,1.0
11.410835717672503,1.0
9.926928540952277,1.0
10.329991063317612,1.0
9.54002568494979,1.0
9.409269036707745,1.0
8.14622659681391,1.0
9.47086342271708,1.0
9.00120857365332,1.0
10.62062470975728,1.0
10.903802652122517,1.0
11.229279501039121,1.0
10.615252724926176,1.0
9.164046848541958,1.0
8.64680379950455,1.0
10.52936396711003,1.0
10.118993602937232,1.0
7.994162334787912,1.0
10.118182578208712,1.0
10.57722060795281,1.0
9.821626374646574,1.0
9.577647114455601,1.0
8.955052297848589,1.0
8.316166085901555,1.0
10.562998734804971,1.0
9.453586340693235,1.0
9.52923412392125,1.0
11.495421972384076,1.0
10.447201892324134,1.0
10.133525786746045,1.0
9.90476259065218,1.0
11.282695646230716,1.0
11.482290092881138,1.0
10.692205896944472,1.0
10.344925376862868,1.0
7.668097714258799,1.0
9.88642269969845,1.0
9.63259383127124,1.0
9.856654014850513,1.0
10.705746872787461,1.0
7.023023618275387,1.0
9.193388731994759,1.0
10.032605140405705,1.0
9.29585523941218,1.0
8.345794672338684,1.0
10.63166427236174,1.0
10.039572691311072,1.0
8.791596215020459,1.0
10.077517989980768,1.0
10.58428649751474,1.0
9.767993431764305,1.0
10.56326558889594,1.0
9.840960960626605,1.0
9.36747180281059,1.0
8.603280269065031,1.0
9.67677001849333,1.0
9.956993723510715,1.0
10.638533547052274,1.0
9.647593316977717,1.0
10.220116391685934,1.0
8.798088771731216,1.0
8.980071629637418,1.0
9.652311486438055,1.0
8.70807232147993,1.0
10.582948622789624,1.0
10.225831114783551,1.0
10.041796549857397,1.0
10.101604910680887,1.0
11.78374434694974,1.0
9.293836597498148,1.0
7.561259499964386,1.0
9.962000982361408,1.0
9.712097244503278,1.0
9.24518174295454,1.0
8.783870926106173,1.0
9.323511263662796,1.0
9.944039214682764,1.0
9.259884084822405,1.0
12.175154465008692,1.0
42.07736889285075,1.0
42.24475591177623,1.0
40.74925323446937,1.0
43.28935768950544,1.0
41.02146664668414,1.0
42.498418641109396,1.0
42.762202739923346,1.0
42.32814530863701,1.0
44.77674595193841,1.0
44.032267665799395,1.0
44.35701015078548,1.0
42.155454455933985,1.0
44.166467338998466,1.0
43.53387422082786,1.0
43.80927922316074,1.0
44.067312103266666,1.0
42.12911002852485,1.0
42.613555653506,1.0
43.90046928581235,1.0
40.38225418150897,1.0
44.5512013570571,1.0
43.59100533869148,1.0
42.992169313823666,1.0
43.258380930241074,1.0
42.00793799117492,1.0
42.6879299098948,1.0
44.138157612704276,1.0
44.33589524681012,1.0
45.73409732704748,1.0
42.96394860820349,1.0
42.379320307678896,1.0
42.52363930854391,1.0
42.01983139919653,1.0
42.96001851854305,1.0
43.42060570449617,1.0
43.003630993951944,1.0
44.1342201201497,1.0
42.80365747313936,1.0
42.690422621985334,1.0
42.45660479762358,1.0
41.4052387482494,1.0
41.47010555017545,1.0
41.858715343846214,1.0
44.33930134614866,1.0
43.93313354737383,1.0
44.41283734087689,1.0
41.7056616198894,1.0
41.06924858469788,1.0
42.37781695434982,1.0
43.21369222777993,1.0
43.536563549393726,1.0
44.085845430451954,1.0
43.322152945291116,1.0
44.780542055139534,1.0
42.81526759353558,1.0
42.124794056442106,1.0
41.35665505898947,1.0
42.14890191638845,1.0
43.279991235469026,1.0
42.14915301713027,1.0
43.97461573801916,1.0
44.450200980521345,1.0
40.668286369257295,1.0
43.90192557498155,1.0
40.79826921582216,1.0
43.43937232957419,1.0
44.26274383867756,1.0
43.102729380827476,1.0
41.75818410127966,1.0
42.452442070206125,1.0
42.776227828773,1.0
42.85562849069396,1.0
42.83497643371723,1.0
42.92799049517458,1.0
43.25135332339407,1.0
41.82929962075068,1.0
42.795853444613684,1.0
44.55613444483961,1.0
42.653227851341384,1.0
42.5940371813287,1.0
44.11607057819814,1.0
40.478688608139805,1.0
44.21925187577219,1.0
42.405969516478734,1.0
43.20180184693648,1.0
43.1341946304051,1.0
43.98034139370429,1.0
42.770278528248554,1.0
42.35984749291945,1.0
44.335719065134995,1.0
40.67369945734272,1.0
43.058207456189145,1.0
41.68994785185478,1.0
42.27629988622734,1.0
45.04912995594704,1.0
42.99327784802804,1.0
43.23294297163528,1.0
41.256310418778305,1.0
42.3088286156892,1.0
43.234430675212685,1.0
43.39263096759712,1.0
43.654759828877175,1.0
43.046501173401474,1.0
43.56487748293856,1.0
43.491655187119584,1.0
41.20813286347937,1.0
43.07487899639405,1.0
43.805775682216606,1.0
43.62775309521842,1.0
42.67401446451311,1.0
42.232246766944534,1.0
41.91956135016227,1.0
42.906819262942484,1.0
44.17095315404362,1.0
41.0860691730023,1.0
42.377981544754405,1.0
41.898070819057125,1.0
43.8228307957244,1.0
42.4835636479126,1.0
42.56723561632911,1.0
42.82092370454725,1.0
43.483266525378696,1.0
42.645484276334265,1.0
39.99173021968397,1.0
43.58118516587142,1.0
43.47691623215594,1.0
42.818332246152686,1.0
41.95383665381196,1.0
43.38965338516526,1.0
43.417108808019485,1.0
42.56784039178302,1.0
42.82114180390836,1.0
42.10771677195958,1.0
42.85928418239657,1.0
41.48744392940042,1.0
43.455192095515734,1.0
42.093504783659604,1.0
43.27597642231621,1.0
41.631910358216004,1.0
42.44781562861436,1.0
42.92738386941797,1.0
41.377173462614635,1.0
43.153021147623996,1.0
42.65872571160398,1.0
41.29551707667467,1.0
41.73463052037158,1.0
43.642993358566066,1.0
43.933429260035226,1.0
42.905964634703935,1.0
43.4426350865244,1.0
43.26171683779681,1.0
43.36749625661164,1.0
44.323857281564194,1.0
41.53087487626963,1.0
43.714334006845526,1.0
42.65586431890608,1.0
42.81361434023226,1.0
42.73562354402883,1.0
42.66272615782262,1.0
41.81167708270088,1.0
43.2212124737415,1.0
44.708816307272755,1.0
42.981740254035145,1.0
43.036488231748805,1.0
42.35057423732724,1.0
42.92039872806579,1.0
43.50403970051793,1.0
42.667630833779555,1.0
42.5840692334319,1.0
43.44113781464715,1.0
42.11986850466486,1.0
43.29036990156077,1.0
43.85819507174532,1.0
44.397821816163386,1.0
42.947491267206956,1.0
44.40547051429061,1.0
44.07228316096542,1.0
42.04166063411284,1.0
41.819934762890746,1.0
42.73290963662948,1.0
44.066808767078754,1.0
42.96558626692389,1.0
42.43721571682611,1.0
44.59011645453246,1.0
43.324777762487244,1.0
40.71727899869316,1.0
43.35503390077659,1.0
43.55791388905477,1.0
43.263481928955,1.0
43.48758537471589,1.0
42.970597665560916,1.0
41.71947740483917,1.0
42.66716927126345,1.0
42.09225747892761,1.0
42.10513236368952,1.0
41.77480492538162,1.0
43.490362367123545,1.0
43.135769419896526,1.0
42.58970791180319,1.0
42.388535346753514,1.0
43.01445016946245,1.0
44.11706800259639,1.0
41.033657558984984,1.0
43.41474979533479,1.0
42.492161300466115,1.0
41.15328742950445,1.0
41.092170191319944,1.0
42.12508978034861,1.0
43.257382830276946,1.0
43.43093620846399,1.0
42.09889170180612,1.0
44.05489426589715,1.0
44.460856771,1.0
43.43395985944046,1.0
42.44647060667579,1.0
44.162292458994266,1.0
43.79326897014724,1.0
43.90528068583882,1.0
42.38140959951237,1.0
40.2033187692092,1.0
45.15466429596758,1.0
41.42699487103397,1.0
43.00210520262368,1.0
45.41861862570365,1.0
43.368450030758275,1.0
43.98711974804213,1.0
41.535476705102184,1.0
41.260206319750196,1.0
42.50517048250435,1.0
44.1286230089184,1.0
42.69162382683659,1.0
42.2432369534124,1.0
43.23584056442887,1.0
44.11980849296116,1.0
41.59293307541053,1.0
41.82733028036055,1.0
42.249204019974535,1.0
44.13251164919599,1.0
43.27269480043263,1.0
45.170026685054346,1.0
43.97431900031501,1.0
43.00277809761423,1.0
44.302951112572664,1.0
43.249370287215775,1.0
42.33295192197645,1.0
43.717848118729,1.0
42.341546620622815,1.0
42.747476173680035,1.0
44.365655970441885,1.0
42.9365917882665,1.0
42.234731887142274,1.0
42.57353558304841,1.0
44.059663860072575,1.0
42.48533260106717,1.0
42.65100242763325,1.0
42.52758053485027,1.0
43.22179876882421,1.0
42.652383514108294,1.0
41.43603722551136,1.0
42.15069233263886,1.0
42.10508423297746,1.0
44.281192658939055,1.0
43.850547316592944,1.0
43.625132653883725,1.0
42.53251495721949,1.0
42.222081732489926,1.0
42.530355672826545,1.0
41.98599317193223,1.0
45.53507366607091,1.0
40.7925516261125,1.0
43.60188180955771,1.0
41.75332097649137,1.0
42.933529782989204,1.0
42.04987133199017,1.0
41.86024431200127,1.0
41.89767697354894,1.0
44.79285942822596,1.0
42.904884852174305,1.0
42.27217108000581,1.0
43.59366023856677,1.0
43.0482225890502,1.0
43.75790703382555,1.0
41.21361661854607,1.0
43.3414771789459,1.0
43.810568111586285,1.0
41.376274983369335,1.0
43.48606855890721,1.0
44.73405484731206,1.0
43.0230155711292,1.0
43.859279211508714,1.0
43.70844372479481,1.0
42.33036757697332,1.0
43.07764000907039,1.0
41.4708785636223,1.0
42.58657023738137,1.0
43.303561249450134,1.0
43.760973768221696,1.0
43.06248539973181,1.0
43.75785700462706,1.0
41.93496706152853,1.0
42.93617599992903,1.0
43.057152658996976,1.0
44.88746452116354,1.0
42.823706618283815,1.0
42.53885663648972,1.0
43.059224498327445,1.0
42.11875982961396,1.0
43.23062712354912,1.0
42.67281805793764,1.0
41.24654572644272,1.0
42.979286723350036,1.0
42.7203301805537,1.0
41.405449972415916,1.0
42.97073911986938,1.0
44.527229236558384,1.0
43.55917702275961,1.0
43.64980046721506,1.0
41.69637654890086,1.0
43.51477164340612,1.0
43.18632285586398,1.0
43.56691851281833,1.0
43.460501896192724,1.0
41.67809254898009,1.0
42.99647246292593,1.0
42.280002414058735,1.0
42.98778918019908,1.0
42.14047234758207,1.0
44.350343641624896,1.0
42.17890088603956,1.0
42.13893111801836,1.0
43.11245968102745,1.0
41.96077420507991,1.0
42.61320997205103,1.0
42.20790867694594,1.0
44.44904533837351,1.0
43.82367710131507,1.0
42.980403756018504,1.0
42.646656222309886,1.0
43.97879088905901,1.0
43.44307735480679,1.0
43.53592567916676,1.0
43.01168103713965,1.0
41.34964324671247,1.0
42.925407291924344,1.0
42.50538335527483,1.0
43.682928547943774,1.0
44.049715707478086,1.0
42.37992222972273,1.0
43.50625850876095,1.0
44.77375227216962,1.0
42.370160553913344,1.0
44.719795014557036,1.0
42.185287427313256,1.0
43.06083303009185,1.0
43.02672766264206,1.0
43.04937217435396,1.0
42.20019523257596,1.0
42.44669017071947,1.0
42.3701529881245,1.0
43.36483586988836,1.0
43.36790838899421,1.0
45.26381760622216,1.0
44.40886228077502,1.0
42.52803003234542,1.0
43.36274289028009,1.0
44.034991255275656,1.0
43.06847509882242,1.0
42.968231696036966,1.0
43.08944821725379,1.0
43.905149903292326,1.0
42.18955275167867,1.0
42.71220380566373,1.0
43.50830641933038,1.0
43.349320346038056,1.0
43.27745603434029,1.0
42.6680721081801,1.0
44.01040906362644,1.0
45.17174152168844,1.0
43.444288768160106,1.0
42.84469657293406,1.0
43.79361356337844,1.0
42.49874063773091,1.0
42.288182929781,1.0
43.070682022097614,1.0
40.455076641513955,1.0
41.88392291083189,1.0
42.68991141856306,1.0
41.68448441633619,1.0
42.00523017259177,1.0
42.601124937025894,1.0
41.39490798095329,1.0
42.63180147822407,1.0
42.50260310995105,1.0
43.06327848286892,1.0
44.19205730497792,1.0
43.21037769097676,1.0
43.05893529582596,1.0
43.13732773151461,1.0
43.26526604960503,1.0
42.02113462587413,1.0
42.9230979497131,1.0
43.34662451632051,1.0
41.66711329194084,1.0
43.903526197299755,1.0
44.11924930894209,1.0
42.40649728603451,1.0
42.796535483030794,1.0
42.15968293167383,1.0
43.73725375807172,1.0
41.97665098703799,1.0
42.81539626424098,1.0
42.178953366676225,1.0
43.08882755149519,1.0
41.24364400299418,1.0
44.36433491684959,1.0
42.07326685027763,1.0
43.097767957600176,1.0
42.82535022971359,1.0
42.2757587625614,1.0
42.15009313784797,1.0
43.97427181803636,1.0
42.51223268138196,1.0
43.30904345912121,1.0
42.23637638908953,1.0
42.39069184263614,1.0
43.510120424571745,1.0
43.96828177059501,1.0
42.86255687215688,1.0
41.615953402843466,1.0
45.035829354233904,1.0
42.18132396624969,1.0
41.49628587481211,1.0
45.63229786225205,1.0
42.63384098063296,1.0
41.57614058622249,1.0
42.35443350769522,1.0
43.40541817050617,1.0
43.22818483207784,1.0
42.18614407723031,1.0
44.86059687461186,1.0
42.51629359649053,1.0
41.85318668407235,1.0
43.99856667294456,1.0
44.366936121023585,1.0
42.22038017686767,1.0
41.63652598144459,1.0
44.068311541899504,1.0
40.99054966142594,1.0
41.811251615087286,1.0
44.005319424534136,1.0
20.49732266630638,1.0
20.288737865736085,1.0
20.90549182082315,1.0
20.399900790783363,1.0
19.253988492165682,1.0
21.82875056033496,1.0
21.877689267215587,1.0
20.75800777810673,1.0
20.59780922976078,1.0
22.89230002034883,1.0
20.276242369312936,1.0
20.29309823249473,1.0
20.917156463569277,1.0
22.023997170471112,1.0
22.145445968746255,1.0
20.294102582652002,1.0
20.861006460288117,1.0
19.174591747264696,1.0
20.24069910641256,1.0
19.712384818849465,1.0
19.54584346202979,1.0
22.2342519305961,1.0
19.760388552522627,1.0
20.02106930631732,1.0
20.91852400224563,1.0
21.85050048130236,1.0
21.03379034071761,1.0
23.312030328350353,1.0
20.478007236077623,1.0
20.81139165455852,1.0
20.828275888312827,1.0
21.987724601117925,1.0
21.05991416543839,1.0
20.436445513941624,1.0
19.605186619421893,1.0
20.797118670290406,1.0
21.95402004562073,1.0
20.142293420670903,1.0
21.081618832745356,1.0
20.798823003013617,1.0
21.416194872710086,1.0
19.7479214736909,1.0
22.899322244855334,1.0
19.273514107300514,1.0
20.187124124342734,1.0
21.49076775523442,1.0
20.849408386822887,1.0
21.382661373409874,1.0
20.05657288034621,1.0
20.47787023164843,1.0
20.56490719796759,1.0
22.121934828864678,1.0
21.243104238711823,1.0
21.349347322693443,1.0
19.89474912179198,1.0
21.521557852891824,1.0
20.778256877897576,1.0
21.9418205300067,1.0
22.56673536924724,1.0
20.24590943830177,1.0
20.14637208388371,1.0
19.688630223226404,1.0
20.40909570261245,1.0
20.17064976537839,1.0
20.91217961389978,1.0
20.408108397395036,1.0
20.191075933547154,1.0
21.617260350456625,1.0
19.61479498317732,1.0
20.985783167480115,1.0
20.14673348714029,1.0
21.277043719198737,1.0
21.937936761051002,1.0
20.2495769609047,1.0
20.993708121601923,1.0
20.73146808006195,1.0
19.753252814785675,1.0
20.79346272407071,1.0
20.841795719607585,1.0
20.965546034774945,1.0
20.354276317508727,1.0
20.64686751463892,1.0
19.40506426948564,1.0
20.194561138848915,1.0
21.10863789403857,1.0
21.445149101660302,1.0
20.130360390203503,1.0
20.657389243762058,1.0
20.780728539452838,1.0
20.754155161033204,1.0
21.09344879962916,1.0
18.734597583945202,1.0
20.5033511441812,1.0
20.791708815575536,1.0
19.552344865375066,1.0
22.226660921339484,1.0
20.71423448156694,1.0
22.1160799593577,1.0
19.762152192495694,1.0
19.645375092803445,1.0
20.776927435294454,1.0
18.873986851500117,1.0
20.767640804954866,1.0
20.64989444633169,1.0
21.568340495870874,1.0
21.25371655549387,1.0
20.13519786444374,1.0
19.455178559558526,1.0
22.26498043567207,1.0
19.760560193763624,1.0
19.507150657259306,1.0
19.46781915486733,1.0
21.669980529865438,1.0
20.03377500990392,1.0
19.79897074814817,1.0
20.69036504023212,1.0
20.34573050377148,1.0
19.874579753542527,1.0
21.306666681307252,1.0
21.617990706426767,1.0
21.53799272326864,1.0
21.31959488398997,1.0
20.955300745458807,1.0
18.776787214366944,1.0
22.22192602070574,1.0
20.854664424686327,1.0
21.160831641929413,1.0
21.667637537276175,1.0
21.986027717210764,1.0
20.971073225637966,1.0
20.988221373624427,1.0
19.953450936869054,1.0
20.585764965467533,1.0
19.698513953514418,1.0
19.832734682186878,1.0
19.659100812014582,1.0
20.396651323331486,1.0
21.601768402248783,1.0
23.723649987618952,1.0
20.742174851876687,1.0
19.20426212657265,1.0
21.81765854418503,1.0
20.251891337852744,1.0
19.89206662035178,1.0
20.762524692251827,1.0
19.312050614772545,1.0
20.775138378337378,1.0
20.464299691129618,1.0
20.651053121144248,1.0
20.934091468537943,1.0
20.62016747156958,1.0
20.569013298441664,1.0
20.836989733326718,1.0
20.9680758404999,1.0
19.521192754013516,1.0
19.122683955643325,1.0
20.49103716215656,1.0
19.119939724394666,1.0
20.640206685250444,1.0
21.49142209001108,1.0
21.159786886244817,1.0
19.5045048075033,1.0
19.692412762371255,1.0
20.88097650932953,1.0
20.151377409195263,1.0
20.236019919276664,1.0
21.149581695576725,1.0
19.56538852087112,1.0
20.15144050441759,1.0
19.75259273824417,1.0
19.509545716293417,1.0
19.69559702565761,1.0
21.230137383675185,1.0
20.604495603811195,1.0
19.6735145854937,1.0
20.321573606735775,1.0
18.913867907206594,1.0
19.819362406745107,1.0
22.70224974919606,1.0
20.462431364663022,1.0
21.284334141359164,1.0
20.48718683918429,1.0
20.90084444957058,1.0
21.215933304007947,1.0
19.448058616802303,1.0
20.521738957054815,1.0
22.13154040874526,1.0
19.75717466427548,1.0
19.986235360596552,1.0
20.24498393696177,1.0
20.82169928750502,1.0
21.077593077974655,1.0
21.820086869147428,1.0
21.052173447797433,1.0
20.49062208853044,1.0
21.811842343939585,1.0
21.256786236470354,1.0
19.056995698071756,1.0
23.079043454684772,1.0
22.322596602525508,1.0
20.3844609915617,1.0
20.930585316067248,1.0
21.87703396432461,1.0
20.380474421631888,1.0
21.28302700470579,1.0
21.657253687900248,1.0
19.53784930659433,1.0
19.95034336074591,1.0
21.474083612139353,1.0
21.013489691477602,1.0
21.476471774642718,1.0
20.420107199675055,1.0
20.26367000337454,1.0
18.554035738745398,1.0
19.40667478782133,1.0
20.599741308987266,1.0
21.37723243389301,1.0
21.083853580864467,1.0
20.42443324030107,1.0
20.280903647838077,1.0
20.769854846967053,1.0
20.630886395420923,1.0
21.957220729268485,1.0
20.699115984807023,1.0
19.071429252131473,1.0
19.280117079296456,1.0
22.071434551292352,1.0
19.381514752878694,1.0
21.317172667362307,1.0
20.28430247911939,1.0
20.382916920426286,1.0
20.41854243156035,1.0
21.77406017378797,1.0
20.359833385784807,1.0
20.51935593148362,1.0
19.02187171692928,1.0
20.759365726036776,1.0
21.083717721306833,1.0
20.79182079498256,1.0
21.950571475415508,1.0
20.607846569109004,1.0
20.85165267044779,1.0
22.201179224596952,1.0
19.002661024970624,1.0
20.096849866529404,1.0
21.978833966348038,1.0
21.488804362639854,1.0
21.231055313169243,1.0
21.385325953793252,1.0
20.879741423449794,1.0
22.184272641861043,1.0
20.93043438405949,1.0
20.79254232022405,1.0
20.711633888454415,1.0
20.74553916987916,1.0
19.395657933512904,1.0
21.323348268792117,1.0
20.422235480545446,1.0
22.374590312189177,1.0
20.47702474374035,1.0
20.973593498504428,1.0
20.799277400590107,1.0
19.92711817921952,1.0
21.54481204284728,1.0
22.457738854888788,1.0
20.537897994668928,1.0
