x0,x1,weight
144.88,-213.6,1.0
141.4,-215.75,1.0
143.19,-216.91,1.0
144.58,-215.43,1.0
145.94,-215.57,1.0
145.12,-213.06,1.0
143.67,-218.01,1.0
146.57,-215.55,1.0
30.37,-47.95,1.0
33.49,-47.5,1.0
37.26,-46.76,1.0
29.45,-46.12,1.0
33.36,-44.41,1.0
31.42,-43.58,1.0
31.28,-46.36,1.0
33.78,-44.27,1.0
30.33,-46.62,1.0
29.13,-45.47,1.0
-6.88,-23.95,1.0
-4.08,-29.0,1.0
-6.88,-27.63,1.0
-1.51,-27.8,1.0
-5.67,-29.27,1.0
-4.82,-31.8,1.0
-6.07,-26.44,1.0
-3.59,-29.6,1.0
-4.51,-27.51,1.0
-5.37,-27.83,1.0
129.07,48.49,1.0
132.34,45.9,1.0
129.72,42.8,1.0
130.4,47.4,1.0
133.01,51.4,1.0
133.37,46.97,1.0
135.43,48.71,1.0
133.0,49.72,1.0
130.93,46.56,1.0
135.2,45.75,1.0
-201.45,74.45,1.0
-198.53,72.07,1.0
-201.25,72.21,1.0
-201.7,74.25,1.0
-199.79,72.52,1.0
-196.42,72.71,1.0
-200.31,75.44,1.0
-200.49,71.54,1.0
-198.36,72.45,1.0
-200.95,68.7,1.0
8.96,-127.68,1.0
9.19,-121.87,1.0
5.59,-124.88,1.0
6.61,-126.37,1.0
10.89,-125.17,1.0
5.35,-129.65,1.0
7.88,-128.01,1.0
11.65,-126.48,1.0
8.48,-126.58,1.0
11.6,-125.65,1.0
-4.11,-7.24,1.0
2.54,-6.76,1.0
-3.92,-9.28,1.0
-0.98,-8.06,1.0
-3.95,-8.15,1.0
-2.67,-9.25,1.0
-1.89,-9.67,1.0
-2.17,-5.03,1.0
-3.95,-9.2,1.0
-4.17,-4.63,1.0
-121.08,70.27,1.0
-124.98,66.81,1.0
-122.74,70.18,1.0
-122.6,71.74,1.0
-124.82,68.4,1.0
-122.64,69.18,1.0
-122.11,72.12,1.0
-124.77,68.64,1.0
-121.48,69.57,1.0
-124.03,70.57,1.0
84.47,-44.85,1.0
84.35,-46.36,1.0
81.09,-45.46,1.0
86.72,-47.82,1.0
84.11,-47.51,1.0
88.39,-47.77,1.0
83.76,-43.12,1.0
86.82,-43.05,1.0
85.19,-45.35,1.0
87.85,-40.41,1.0
-190.14,112.82,1.0
-191.08,114.08,1.0
-191.09,115.77,1.0
-188.93,111.66,1.0
-191.85,117.58,1.0
-192.45,116.28,1.0
-189.03,114.52,1.0
-189.39,114.41,1.0
-193.13,109.58,1.0
-190.94,109.41,1.0
59.84,202.67,1.0
64.36,200.04,1.0
60.27,202.0,1.0
63.79,200.58,1.0
61.63,204.08,1.0
64.78,204.92,1.0
62.14,205.15,1.0
60.95,202.32,1.0
61.04,201.82,1.0
61.26,201.58,1.0
7.37,-44.72,1.0
14.38,-43.0,1.0
11.71,-46.46,1.0
9.51,-43.69,1.0
15.66,-47.32,1.0
11.89,-45.63,1.0
11.66,-40.21,1.0
11.2,-49.21,1.0
10.03,-44.12,1.0
9.5,-46.45,1.0
237.97,171.44,1.0
240.41,170.82,1.0
239.92,172.41,1.0
237.49,169.66,1.0
233.6,172.54,1.0
238.15,171.59,1.0
239.15,172.28,1.0
238.45,170.21,1.0
239.33,169.75,1.0
236.19,172.8,1.0
216.75,117.3,1.0
216.69,117.45,1.0
217.13,116.27,1.0
218.04,118.57,1.0
217.11,115.55,1.0
216.83,116.21,1.0
216.44,116.27,1.0
217.9,116.77,1.0
219.12,121.64,1.0
221.13,115.89,1.0
-69.37,-37.45,1.0
-73.06,-39.54,1.0
-72.79,-36.07,1.0
-73.67,-41.17,1.0
-74.24,-41.29,1.0
-73.45,-38.92,1.0
-70.81,-40.8,1.0
-72.16,-37.07,1.0
-71.9,-40.88,1.0
-69.71,-39.79,1.0
-38.14,-37.49,1.0
-38.98,-38.5,1.0
-36.98,-41.66,1.0
-39.21,-40.5,1.0
-35.5,-35.94,1.0
-39.21,-39.7,1.0
-36.89,-36.76,1.0
-42.9,-38.03,1.0
-38.52,-35.74,1.0
-36.63,-41.14,1.0
-96.23,48.61,1.0
-101.15,43.92,1.0
-102.23,47.78,1.0
-98.76,51.24,1.0
-98.84,50.66,1.0
-97.09,45.86,1.0
-99.63,48.88,1.0
-97.84,52.48,1.0
-98.26,49.11,1.0
-96.08,47.7,1.0
-167.93,93.19,1.0
-168.96,95.8,1.0
-165.82,91.58,1.0
-168.44,92.68,1.0
-163.35,98.43,1.0
-167.28,95.61,1.0
-169.89,89.64,1.0
-168.54,94.19,1.0
-170.04,94.27,1.0
-168.51,96.51,1.0
58.16,133.55,1.0
58.78,135.09,1.0
60.16,136.6,1.0
58.59,135.67,1.0
57.13,136.83,1.0
56.67,137.46,1.0
57.89,136.08,1.0
62.4,136.77,1.0
55.51,137.62,1.0
61.15,136.24,1.0
88.12,65.84,1.0
88.13,70.71,1.0
86.42,64.39,1.0
88.29,68.12,1.0
87.67,69.46,1.0
89.18,67.38,1.0
88.99,66.36,1.0
87.19,70.09,1.0
91.44,68.45,1.0
87.78,70.03,1.0
-135.36,206.79,1.0
-134.7,208.17,1.0
-132.37,207.39,1.0
-131.63,204.36,1.0
-133.6,205.4,1.0
-129.87,208.15,1.0
-133.34,207.53,1.0
-133.76,208.17,1.0
-130.62,209.04,1.0
-134.78,212.68,1.0
-67.56,91.0,1.0
-66.39,94.89,1.0
-69.99,87.99,1.0
-70.48,91.07,1.0
-68.63,90.21,1.0
-70.83,90.08,1.0
-71.14,92.46,1.0
-63.18,91.57,1.0
-67.58,90.13,1.0
-68.01,91.55,1.0
-14.63,75.75,1.0
-12.46,77.09,1.0
-12.7,76.9,1.0
-14.32,76.88,1.0
-16.25,76.07,1.0
-13.4,73.65,1.0
-15.68,74.79,1.0
-15.17,76.67,1.0
-13.86,78.5,1.0
-12.15,74.78,1.0
-84.51,183.87,1.0
-88.17,180.52,1.0
-88.68,181.6,1.0
-88.66,184.81,1.0
-90.36,184.15,1.0
-92.16,185.96,1.0
-91.06,184.34,1.0
-92.8,182.71,1.0
-87.58,186.61,1.0
-92.35,183.91,1.0
-115.43,-227.53,1.0
-116.28,-232.87,1.0
-117.98,-229.0,1.0
-118.98,-228.79,1.0
-120.77,-226.74,1.0
-119.66,-225.1,1.0
-118.51,-225.1,1.0
-118.35,-228.14,1.0
-121.92,-222.69,1.0
-119.58,-231.33,1.0
-142.97,-183.49,1.0
-142.05,-188.53,1.0
-143.28,-184.24,1.0
-147.38,-185.62,1.0
-142.57,-183.77,1.0
-144.69,-181.5,1.0
-146.46,-186.1,1.0
-144.54,-187.38,1.0
-143.49,-185.49,1.0
-143.49,-185.93,1.0
113.87,59.02,1.0
113.32,56.51,1.0
111.59,55.55,1.0
116.32,55.4,1.0
114.33,57.6,1.0
113.42,58.09,1.0
112.48,58.49,1.0
115.09,56.55,1.0
111.24,60.44,1.0
114.81,57.82,1.0
63.37,-65.38,1.0
66.01,-63.93,1.0
67.24,-67.5,1.0
65.11,-63.07,1.0
63.91,-68.03,1.0
61.37,-65.8,1.0
67.74,-66.67,1.0
63.68,-67.98,1.0
67.46,-67.33,1.0
67.05,-63.75,1.0
122.21,-110.66,1.0
123.69,-107.08,1.0
122.04,-102.33,1.0
115.76,-108.78,1.0
117.64,-110.17,1.0
117.85,-103.94,1.0
117.36,-106.04,1.0
121.02,-108.51,1.0
117.37,-106.31,1.0
119.69,-108.51,1.0
-145.17,48.67,1.0
-141.87,44.75,1.0
-146.21,43.79,1.0
-143.68,47.86,1.0
-141.55,45.73,1.0
-142.75,48.65,1.0
-146.5,46.81,1.0
-142.52,45.27,1.0
-144.46,45.43,1.0
-146.98,50.64,1.0
73.5,-71.6,1.0
72.14,-66.76,1.0
70.63,-68.39,1.0
77.13,-67.47,1.0
75.12,-71.85,1.0
74.93,-66.07,1.0
70.51,-71.17,1.0
73.61,-68.01,1.0
77.93,-63.33,1.0
70.37,-72.75,1.0
16.59,-221.74,1.0
16.42,-222.41,1.0
20.22,-219.82,1.0
15.12,-218.86,1.0
18.11,-218.15,1.0
16.59,-218.57,1.0
16.05,-219.29,1.0
19.5,-220.86,1.0
15.93,-215.03,1.0
16.05,-219.74,1.0
-162.8,71.67,1.0
-161.94,71.8,1.0
-160.34,74.68,1.0
-162.05,73.99,1.0
-163.48,73.27,1.0
-163.09,72.89,1.0
-164.54,68.12,1.0
-161.73,71.04,1.0
-165.6,73.72,1.0
-164.75,70.39,1.0
-4.64,157.15,1.0
-9.86,158.7,1.0
-9.47,155.7,1.0
-7.28,157.1,1.0
-9.28,154.85,1.0
-5.85,157.53,1.0
-6.19,158.54,1.0
-5.83,156.33,1.0
-4.15,156.6,1.0
-7.62,156.83,1.0
220.89,126.39,1.0
220.53,125.02,1.0
219.92,127.29,1.0
221.14,127.69,1.0
222.6,126.68,1.0
223.82,126.7,1.0
222.02,126.18,1.0
220.35,129.44,1.0
221.98,125.74,1.0
225.66,128.71,1.0
194.57,232.33,1.0
195.71,229.74,1.0
194.78,233.72,1.0
195.7,233.11,1.0
194.34,232.24,1.0
195.97,229.94,1.0
198.09,228.03,1.0
197.95,232.74,1.0
198.16,230.45,1.0
192.75,232.74,1.0
91.15,42.53,1.0
88.36,40.65,1.0
91.76,38.29,1.0
86.75,36.54,1.0
89.8,36.43,1.0
93.15,36.61,1.0
86.96,41.02,1.0
90.29,39.85,1.0
91.1,36.78,1.0
92.04,44.48,1.0
188.3,35.59,1.0
189.64,39.13,1.0
191.59,41.47,1.0
186.84,40.21,1.0
184.29,39.24,1.0
190.43,42.22,1.0
192.29,40.79,1.0
190.65,42.33,1.0
188.35,39.66,1.0
189.13,37.33,1.0
-205.18,32.88,1.0
-208.57,32.11,1.0
-206.38,36.29,1.0
-209.21,35.62,1.0
-208.23,35.09,1.0
-207.99,31.54,1.0
-206.27,32.1,1.0
-209.95,34.68,1.0
-204.92,34.54,1.0
-209.16,33.05,1.0
-220.41,-148.01,1.0
-224.78,-150.2,1.0
-223.18,-151.59,1.0
-224.59,-149.72,1.0
-222.91,-149.75,1.0
-221.15,-146.33,1.0
-222.43,-147.94,1.0
-223.03,-145.88,1.0
-222.8,-151.24,1.0
-224.21,-150.37,1.0
-58.47,-67.01,1.0
-56.27,-67.94,1.0
-55.9,-68.4,1.0
-56.2,-68.26,1.0
-52.46,-70.35,1.0
-53.87,-66.76,1.0
-56.26,-68.02,1.0
-57.93,-67.48,1.0
-57.92,-71.81,1.0
-55.07,-69.87,1.0
206.0,158.17,1.0
206.0,159.01,1.0
208.5,157.73,1.0
206.36,156.26,1.0
205.95,160.4,1.0
205.54,159.51,1.0
202.52,155.79,1.0
206.5,155.65,1.0
207.41,156.85,1.0
206.5,153.55,1.0
74.42,-122.48,1.0
77.89,-127.54,1.0
72.74,-128.04,1.0
76.1,-128.63,1.0
77.8,-126.28,1.0
72.67,-130.11,1.0
72.24,-127.92,1.0
69.47,-128.11,1.0
74.62,-127.63,1.0
73.86,-126.11,1.0
112.92,172.1,1.0
116.59,174.17,1.0
112.89,169.37,1.0
111.47,171.6,1.0
115.74,173.19,1.0
111.68,172.44,1.0
115.33,171.36,1.0
114.09,169.43,1.0
111.81,167.51,1.0
111.58,171.97,1.0
-233.12,186.29,1.0
-234.33,178.11,1.0
-233.09,182.89,1.0
-236.3,184.74,1.0
-232.92,183.25,1.0
-237.2,183.06,1.0
-237.39,182.41,1.0
-234.77,184.56,1.0
-236.74,182.02,1.0
-235.4,184.46,1.0
-35.79,207.4,1.0
-37.29,203.05,1.0
-41.5,207.31,1.0
-38.36,205.72,1.0
-38.68,204.96,1.0
-38.4,209.6,1.0
-39.12,205.61,1.0
-39.41,204.28,1.0
-35.12,208.87,1.0
-34.0,206.64,1.0
-131.77,37.58,1.0
-131.44,38.21,1.0
-131.22,40.7,1.0
-128.73,38.23,1.0
-133.48,35.03,1.0
-131.71,39.52,1.0
-129.51,41.63,1.0
-128.65,36.25,1.0
-130.7,38.89,1.0
-132.95,36.56,1.0
-104.51,33.65,1.0
-103.54,33.52,1.0
-103.14,40.31,1.0
-105.09,32.65,1.0
-108.25,37.05,1.0
-109.53,35.43,1.0
-107.48,33.71,1.0
-102.71,36.76,1.0
-105.9,35.13,1.0
-107.34,38.54,1.0
48.74,-225.29,1.0
48.2,-225.06,1.0
53.33,-225.73,1.0
52.91,-228.62,1.0
53.99,-223.69,1.0
47.14,-224.88,1.0
47.94,-221.57,1.0
49.34,-228.18,1.0
52.75,-227.79,1.0
52.15,-227.5,1.0
-141.03,-200.01,1.0
-143.01,-199.88,1.0
-139.07,-204.26,1.0
-144.71,-206.47,1.0
-141.85,-203.29,1.0
-144.46,-202.77,1.0
-141.1,-203.96,1.0
-139.58,-202.72,1.0
-143.76,-203.47,1.0
-145.33,-200.89,1.0
168.08,-142.34,1.0
165.39,-139.8,1.0
165.58,-141.08,1.0
163.28,-140.12,1.0
163.77,-141.83,1.0
163.81,-139.76,1.0
165.52,-143.7,1.0
166.78,-140.44,1.0
167.18,-140.23,1.0
165.2,-144.41,1.0
-212.99,-178.97,1.0
-209.28,-179.62,1.0
-208.76,-180.53,1.0
-210.39,-177.09,1.0
-211.81,-179.68,1.0
-207.63,-177.64,1.0
-208.06,-176.74,1.0
-212.54,-175.76,1.0
-212.96,-179.07,1.0
-212.15,-184.24,1.0
-88.47,-234.72,1.0
-92.2,-234.7,1.0
-86.41,-237.11,1.0
-87.38,-236.65,1.0
-90.31,-236.58,1.0
-87.54,-236.2,1.0
-86.61,-238.1,1.0
-92.52,-237.75,1.0
-85.96,-235.45,1.0
-88.2,-234.79,1.0
118.96,38.08,1.0
121.62,36.88,1.0
121.77,37.14,1.0
121.8,34.41,1.0
117.8,32.8,1.0
120.17,36.42,1.0
119.07,34.17,1.0
119.08,35.56,1.0
119.71,41.03,1.0
119.91,32.76,1.0
-240.31,-154.35,1.0
-238.92,-151.97,1.0
-238.7,-154.98,1.0
-240.79,-155.18,1.0
-238.45,-153.49,1.0
-237.39,-153.05,1.0
-237.27,-154.72,1.0
-239.07,-154.04,1.0
-237.36,-152.15,1.0
-236.61,-154.87,1.0
-29.92,178.28,1.0
-32.66,178.97,1.0
-32.06,176.78,1.0
-30.05,176.88,1.0
-33.12,179.23,1.0
-30.79,177.16,1.0
-33.74,176.24,1.0
-34.76,179.17,1.0
-31.33,177.99,1.0
-33.42,177.58,1.0
-72.25,91.5,1.0
-72.14,91.6,1.0
-72.67,94.3,1.0
-75.06,87.07,1.0
-76.75,90.01,1.0
-72.96,90.66,1.0
-72.2,93.2,1.0
-75.03,91.87,1.0
-76.26,95.5,1.0
-75.57,93.5,1.0
-33.03,-108.56,1.0
-37.68,-106.26,1.0
-35.26,-109.87,1.0
-37.49,-108.88,1.0
-35.87,-110.97,1.0
-33.89,-109.31,1.0
-36.53,-109.22,1.0
-33.94,-104.43,1.0
-33.16,-107.5,1.0
-40.96,-104.51,1.0
-71.92,56.83,1.0
-70.16,55.09,1.0
-69.96,54.14,1.0
-70.56,56.38,1.0
-70.47,58.72,1.0
-72.43,55.64,1.0
-69.37,56.34,1.0
-69.13,54.33,1.0
-68.98,54.69,1.0
-69.19,60.26,1.0
-211.9,113.42,1.0
-215.37,111.77,1.0
-216.35,113.12,1.0
-214.43,114.21,1.0
-214.58,113.86,1.0
-215.89,111.72,1.0
-211.27,112.94,1.0
-216.59,111.97,1.0
-214.78,115.29,1.0
-215.53,113.56,1.0
193.0,-91.67,1.0
190.33,-93.23,1.0
193.98,-90.01,1.0
195.2,-90.36,1.0
196.63,-91.58,1.0
191.82,-91.13,1.0
194.82,-91.81,1.0
192.13,-89.43,1.0
190.63,-87.87,1.0
190.77,-90.64,1.0
-157.56,79.75,1.0
-154.5,82.6,1.0
-156.32,81.76,1.0
-155.39,80.21,1.0
-154.27,82.3,1.0
-156.57,84.2,1.0
-157.27,84.48,1.0
-154.67,82.15,1.0
-157.35,82.08,1.0
-154.89,80.75,1.0
-223.79,203.62,1.0
-222.02,209.6,1.0
-221.0,208.32,1.0
-218.8,212.5,1.0
-221.57,211.51,1.0
-221.98,207.42,1.0
-223.96,206.02,1.0
-224.26,206.98,1.0
-220.97,206.56,1.0
-223.44,207.18,1.0
122.05,122.03,1.0
117.63,126.53,1.0
122.03,122.38,1.0
126.41,123.58,1.0
120.43,125.57,1.0
121.88,122.84,1.0
119.79,124.43,1.0
119.64,128.22,1.0
121.3,124.17,1.0
119.94,126.15,1.0
39.21,-136.21,1.0
35.75,-133.43,1.0
38.44,-137.66,1.0
41.04,-133.57,1.0
36.84,-132.85,1.0
39.45,-135.44,1.0
36.62,-130.7,1.0
36.8,-135.27,1.0
38.87,-135.14,1.0
39.22,-128.08,1.0
71.21,-94.89,1.0
74.02,-92.55,1.0
70.79,-91.73,1.0
72.33,-91.51,1.0
72.57,-91.08,1.0
67.94,-92.31,1.0
73.58,-89.1,1.0
72.3,-92.53,1.0
73.25,-93.83,1.0
71.05,-90.86,1.0
196.06,-39.43,1.0
196.74,-38.57,1.0
190.4,-36.86,1.0
192.27,-39.39,1.0
195.7,-36.04,1.0
190.21,-40.9,1.0
194.68,-42.48,1.0
194.95,-39.97,1.0
194.73,-38.86,1.0
196.11,-36.28,1.0
166.98,-15.32,1.0
163.59,-14.14,1.0
167.87,-12.7,1.0
164.57,-12.03,1.0
165.98,-14.02,1.0
165.32,-12.47,1.0
164.69,-14.18,1.0
160.09,-13.41,1.0
165.22,-10.16,1.0
163.09,-12.71,1.0
173.2,-9.81,1.0
172.26,-10.15,1.0
178.21,-9.98,1.0
178.9,-12.22,1.0
174.06,-10.14,1.0
178.71,-8.14,1.0
176.63,-13.3,1.0
174.68,-8.39,1.0
172.66,-9.33,1.0
172.64,-7.53,1.0
177.13,-5.83,1.0
169.88,-7.75,1.0
175.62,-7.13,1.0
179.43,-7.0,1.0
177.94,-0.78,1.0
176.79,-7.91,1.0
174.56,-3.96,1.0
172.04,-3.1,1.0
174.98,-6.08,1.0
174.71,-4.77,1.0
123.08,78.46,1.0
125.16,77.44,1.0
122.42,79.49,1.0
124.15,76.7,1.0
125.23,78.63,1.0
126.45,78.99,1.0
125.62,80.67,1.0
121.83,80.95,1.0
125.95,73.28,1.0
123.35,78.96,1.0
213.26,206.56,1.0
213.92,204.82,1.0
214.75,203.93,1.0
214.12,207.55,1.0
212.29,202.6,1.0
213.24,203.34,1.0
211.55,202.91,1.0
214.58,207.83,1.0
210.04,207.5,1.0
212.54,201.5,1.0
166.37,162.39,1.0
166.29,157.82,1.0
164.32,162.99,1.0
165.95,156.82,1.0
163.98,161.93,1.0
164.99,162.25,1.0
162.79,159.68,1.0
167.77,161.41,1.0
166.89,157.07,1.0
167.65,156.43,1.0
-91.03,11.23,1.0
-98.22,14.0,1.0
-94.41,12.74,1.0
-93.01,10.76,1.0
-97.12,11.83,1.0
-98.56,14.39,1.0
-93.62,8.69,1.0
-92.74,13.03,1.0
-92.16,13.4,1.0
-89.68,11.65,1.0
-81.03,-109.11,1.0
-77.61,-107.38,1.0
-82.06,-105.01,1.0
-80.86,-111.61,1.0
-79.55,-110.26,1.0
-79.77,-107.75,1.0
-78.85,-107.74,1.0
-80.96,-109.01,1.0
-81.86,-106.62,1.0
-80.49,-105.99,1.0
-218.04,217.23,1.0
-217.56,217.8,1.0
-219.78,215.18,1.0
-219.72,215.97,1.0
-216.73,218.99,1.0
-218.33,217.61,1.0
-217.63,216.6,1.0
-216.18,218.5,1.0
-216.1,217.67,1.0
-215.2,216.7,1.0
-73.34,-88.83,1.0
-70.11,-89.28,1.0
-70.18,-91.84,1.0
-72.45,-87.67,1.0
-65.72,-89.22,1.0
-70.76,-88.74,1.0
-70.94,-88.84,1.0
-68.49,-93.08,1.0
-67.47,-85.89,1.0
-70.18,-83.5,1.0
223.59,161.58,1.0
225.37,160.46,1.0
223.08,159.59,1.0
225.73,160.88,1.0
225.49,162.88,1.0
227.86,162.33,1.0
226.11,162.88,1.0
224.33,161.18,1.0
225.11,162.29,1.0
224.46,158.81,1.0
18.63,216.94,1.0
15.83,219.08,1.0
19.7,221.19,1.0
16.03,216.57,1.0
21.92,217.44,1.0
14.16,217.0,1.0
14.5,214.59,1.0
14.86,217.66,1.0
15.24,217.67,1.0
18.55,216.8,1.0
-130.17,38.65,1.0
-131.78,37.13,1.0
-131.58,35.85,1.0
-131.84,40.31,1.0
-133.38,35.19,1.0
-131.83,36.48,1.0
-129.51,38.33,1.0
-131.12,41.64,1.0
-129.19,39.02,1.0
-132.07,37.95,1.0
169.53,-37.74,1.0
172.95,-36.22,1.0
168.55,-36.54,1.0
171.88,-35.26,1.0
171.06,-34.99,1.0
172.15,-31.57,1.0
170.91,-35.36,1.0
167.26,-33.84,1.0
169.12,-32.68,1.0
168.81,-34.17,1.0
-212.22,59.86,1.0
-211.34,57.54,1.0
-212.74,63.4,1.0
-212.08,59.82,1.0
-213.47,58.96,1.0
-214.76,62.71,1.0
-212.18,60.49,1.0
-214.64,60.34,1.0
-214.49,62.05,1.0
-215.15,57.23,1.0
144.17,178.59,1.0
143.56,183.21,1.0
138.28,183.29,1.0
141.66,184.4,1.0
143.4,177.13,1.0
142.4,180.43,1.0
148.47,180.49,1.0
142.42,176.29,1.0
143.42,182.24,1.0
138.74,183.86,1.0
-197.7,-116.31,1.0
-198.96,-114.59,1.0
-196.65,-116.34,1.0
-198.99,-115.75,1.0
-195.75,-119.6,1.0
-199.0,-113.1,1.0
-198.0,-121.84,1.0
-197.69,-111.87,1.0
-192.15,-115.42,1.0
-197.39,-117.53,1.0
-3.89,73.24,1.0
-4.52,68.98,1.0
-6.41,71.02,1.0
-1.57,69.87,1.0
-3.62,72.21,1.0
-4.33,74.98,1.0
-5.65,69.32,1.0
-1.48,69.68,1.0
-0.84,74.15,1.0
-3.6,72.68,1.0
80.93,97.4,1.0
82.78,104.06,1.0
86.56,101.31,1.0
84.57,107.23,1.0
85.41,99.54,1.0
84.65,106.08,1.0
84.84,100.65,1.0
87.41,97.76,1.0
83.05,97.64,1.0
83.41,100.37,1.0
129.29,-33.48,1.0
128.45,-33.05,1.0
127.62,-31.7,1.0
127.03,-34.11,1.0
124.99,-29.92,1.0
126.85,-31.81,1.0
125.03,-28.54,1.0
126.03,-35.3,1.0
129.45,-31.69,1.0
126.13,-32.17,1.0
-125.25,-112.29,1.0
-127.98,-117.04,1.0
-124.67,-113.39,1.0
-126.62,-111.35,1.0
-125.86,-114.67,1.0
-125.97,-111.73,1.0
-123.74,-112.21,1.0
-124.36,-109.86,1.0
-127.87,-108.26,1.0
-127.82,-112.18,1.0
136.94,203.13,1.0
135.74,199.34,1.0
133.5,202.02,1.0
136.66,200.94,1.0
134.03,204.32,1.0
134.8,205.65,1.0
135.73,203.28,1.0
134.02,203.97,1.0
136.25,204.08,1.0
135.73,202.68,1.0
101.52,162.87,1.0
99.9,164.29,1.0
98.05,162.24,1.0
96.36,160.65,1.0
103.32,164.43,1.0
100.75,158.25,1.0
101.43,160.14,1.0
101.72,161.51,1.0
102.48,159.57,1.0
100.33,158.34,1.0
173.64,-195.48,1.0
174.76,-195.09,1.0
176.54,-192.44,1.0
175.46,-194.11,1.0
174.54,-193.48,1.0
169.31,-193.5,1.0
174.21,-191.85,1.0
170.51,-194.15,1.0
176.72,-194.27,1.0
177.31,-193.28,1.0
28.01,-128.19,1.0
30.49,-130.42,1.0
26.64,-128.27,1.0
27.26,-127.8,1.0
27.21,-130.27,1.0
25.4,-128.31,1.0
27.18,-131.72,1.0
27.18,-132.58,1.0
26.28,-126.45,1.0
28.31,-129.65,1.0
-151.13,227.19,1.0
-149.0,233.7,1.0
-148.38,229.07,1.0
-148.04,227.44,1.0
-150.25,232.33,1.0
-148.14,227.26,1.0
-150.23,229.67,1.0
-150.74,226.87,1.0
-149.06,231.88,1.0
-146.47,228.7,1.0
-124.19,-17.88,1.0
-120.1,-18.91,1.0
-122.12,-20.17,1.0
-120.09,-20.02,1.0
-121.54,-20.37,1.0
-122.32,-19.8,1.0
-122.28,-20.82,1.0
-119.91,-22.95,1.0
-124.34,-19.31,1.0
-126.47,-20.5,1.0
197.47,215.99,1.0
192.97,213.4,1.0
195.13,211.73,1.0
194.08,216.72,1.0
194.77,218.12,1.0
194.43,214.41,1.0
196.56,215.41,1.0
194.96,217.15,1.0
193.89,214.77,1.0
192.52,216.17,1.0
221.66,-102.04,1.0
225.07,-107.32,1.0
220.27,-101.25,1.0
220.13,-102.76,1.0
222.97,-101.68,1.0
222.72,-100.28,1.0
220.06,-102.49,1.0
220.15,-103.44,1.0
224.11,-101.14,1.0
226.32,-103.55,1.0
-218.31,75.36,1.0
-214.13,75.95,1.0
-211.94,76.82,1.0
-217.2,74.93,1.0
-217.55,76.18,1.0
-219.53,76.45,1.0
-216.5,77.22,1.0
-216.11,76.23,1.0
-213.92,76.41,1.0
-213.37,75.22,1.0
-5.11,-187.55,1.0
-3.49,-189.14,1.0
-6.04,-191.93,1.0
-5.52,-189.88,1.0
-5.93,-190.56,1.0
-9.56,-188.14,1.0
-0.79,-188.12,1.0
-2.68,-187.18,1.0
-6.24,-190.28,1.0
-2.11,-188.63,1.0
-65.66,59.12,1.0
-69.64,64.49,1.0
