x0,x1,weight
46.03,-52.89,1.0
50.35,-49.68,1.0
30.01,-28.38,1.0
36.48,-30.17,1.0
26.66,-40.57,1.0
45.73,-38.28,1.0
28.37,-28.57,1.0
50.64,-50.4,1.0
27.06,-26.43,1.0
49.95,-51.7,1.0
28.92,-27.63,1.0
36.26,-48.99,1.0
47.76,-39.58,1.0
37.8,-50.59,1.0
33.78,-47.53,1.0
30.33,-44.64,1.0
42.88,-52.82,1.0
21.51,-27.69,1.0
21.29,-34.84,1.0
20.42,-33.18,1.0
36.52,-29.75,1.0
45.83,-37.77,1.0
34.24,-28.32,1.0
53.2,-52.3,1.0
29.06,-26.48,1.0
39.99,-53.17,1.0
53.43,-45.81,1.0
36.43,-49.68,1.0
26.6,-25.9,1.0
19.76,-34.63,1.0
49.01,-54.33,1.0
23.54,-39.0,1.0
18.67,-28.67,1.0
47.03,-38.7,1.0
28.43,-25.46,1.0
40.09,-32.81,1.0
31.39,-27.48,1.0
28.96,-26.01,1.0
20.15,-26.8,1.0
28.62,-24.62,1.0
19.55,-27.48,1.0
40.79,-53.2,1.0
46.84,-54.78,1.0
52.57,-42.83,1.0
29.3,-26.16,1.0
41.0,-53.68,1.0
27.64,-25.09,1.0
20.71,-26.38,1.0
31.5,-47.26,1.0
23.49,-40.02,1.0
21.58,-38.37,1.0
51.87,-42.55,1.0
48.14,-39.9,1.0
26.16,-41.33,1.0
18.48,-32.52,1.0
53.4,-48.09,1.0
19.09,-26.51,1.0
48.88,-39.65,1.0
54.52,-44.99,1.0
46.55,-53.7,1.0
42.5,-36.39,1.0
39.0,-31.68,1.0
52.49,-53.22,1.0
55.31,-51.41,1.0
47.03,-37.13,1.0
17.65,-30.17,1.0
31.76,-26.65,1.0
18.41,-32.48,1.0
30.38,-26.41,1.0
55.0,-51.82,1.0
35.79,-28.01,1.0
45.01,-35.76,1.0
30.05,-25.69,1.0
54.78,-44.94,1.0
46.13,-55.41,1.0
51.77,-41.98,1.0
32.69,-27.03,1.0
18.89,-33.36,1.0
47.41,-37.88,1.0
54.81,-52.18,1.0
29.39,-45.59,1.0
57.34,-51.0,1.0
24.67,-25.18,1.0
22.97,-40.63,1.0
34.43,-49.69,1.0
24.22,-24.39,1.0
16.34,-26.0,1.0
45.39,-55.57,1.0
53.5,-54.32,1.0
17.96,-33.14,1.0
19.97,-37.74,1.0
27.99,-23.78,1.0
21.47,-25.18,1.0
40.1,-31.23,1.0
22.22,-22.9,1.0
46.08,-56.57,1.0
19.61,-22.85,1.0
29.42,-24.45,1.0
21.81,-24.31,1.0
40.54,-32.17,1.0
30.56,-48.01,1.0
32.29,-25.56,1.0
27.59,-44.5,1.0
51.44,-39.82,1.0
14.59,-25.77,1.0
39.94,-30.59,1.0
19.95,-39.44,1.0
15.13,-32.45,1.0
16.16,-22.54,1.0
26.5,-43.01,1.0
42.09,-54.89,1.0
41.98,-32.99,1.0
55.16,-54.35,1.0
55.41,-43.56,1.0
19.07,-38.49,1.0
15.82,-23.21,1.0
35.46,-52.33,1.0
19.67,-39.24,1.0
14.45,-28.74,1.0
52.56,-55.35,1.0
19.34,-21.8,1.0
19.43,-21.36,1.0
18.23,-22.4,1.0
14.53,-30.07,1.0
44.6,-56.83,1.0
18.42,-35.48,1.0
13.21,-28.8,1.0
43.26,-33.53,1.0
30.94,-49.07,1.0
45.16,-57.48,1.0
32.34,-49.88,1.0
19.66,-39.88,1.0
53.62,-55.37,1.0
16.99,-34.34,1.0
57.58,-44.91,1.0
13.08,-26.84,1.0
30.31,-48.62,1.0
13.22,-25.87,1.0
17.04,-20.84,1.0
44.46,-33.85,1.0
21.91,-19.46,1.0
47.9,-36.05,1.0
14.02,-30.58,1.0
57.21,-43.94,1.0
29.52,-22.43,1.0
26.14,-22.18,1.0
21.89,-20.38,1.0
22.04,-19.73,1.0
31.82,-49.74,1.0
58.8,-50.24,1.0
33.35,-51.41,1.0
13.24,-32.27,1.0
58.96,-48.0,1.0
56.42,-43.34,1.0
27.79,-21.69,1.0
20.06,-41.35,1.0
41.33,-56.02,1.0
21.72,-19.11,1.0
14.29,-20.31,1.0
16.6,-34.99,1.0
28.33,-47.96,1.0
50.7,-56.39,1.0
20.1,-20.34,1.0
57.58,-54.19,1.0
24.57,-43.33,1.0
31.8,-50.52,1.0
40.24,-28.46,1.0
33.0,-51.89,1.0
52.56,-56.84,1.0
58.89,-56.31,1.0
55.07,-57.3,1.0
12.66,-19.49,1.0
55.48,-58.03,1.0
42.63,-56.21,1.0
51.37,-57.0,1.0
14.94,-19.83,1.0
58.45,-45.98,1.0
55.37,-56.92,1.0
54.31,-58.94,1.0
54.45,-41.17,1.0
49.03,-57.52,1.0
23.74,-21.67,1.0
51.52,-57.27,1.0
17.25,-19.44,1.0
13.07,-21.1,1.0
21.53,-42.1,1.0
13.53,-20.81,1.0
11.99,-19.62,1.0
15.49,-20.98,1.0
13.21,-23.69,1.0
14.13,-33.82,1.0
18.19,-19.79,1.0
25.07,-44.24,1.0
38.81,-27.15,1.0
11.9,-19.68,1.0
54.56,-57.33,1.0
11.7,-20.5,1.0
55.39,-41.64,1.0
11.62,-22.38,1.0
50.86,-57.66,1.0
11.79,-27.29,1.0
12.52,-30.28,1.0
11.62,-22.36,1.0
57.68,-54.87,1.0
50.74,-57.6,1.0
49.48,-36.17,1.0
35.99,-54.2,1.0
42.44,-31.85,1.0
43.09,-57.26,1.0
17.08,-19.23,1.0
43.98,-32.6,1.0
53.73,-40.31,1.0
20.27,-41.76,1.0
13.39,-19.05,1.0
12.37,-33.02,1.0
51.31,-58.55,1.0
30.66,-22.23,1.0
24.92,-44.96,1.0
41.51,-29.74,1.0
46.34,-58.17,1.0
23.29,-19.53,1.0
10.31,-20.09,1.0
44.34,-32.96,1.0
54.32,-40.77,1.0
11.79,-22.71,1.0
10.77,-19.03,1.0
59.75,-50.27,1.0
15.11,-18.78,1.0
8.1,-20.27,1.0
53.88,-39.96,1.0
38.79,-26.79,1.0
14.29,-18.34,1.0
24.95,-45.02,1.0
8.71,-20.59,1.0
9.88,-19.24,1.0
49.76,-58.49,1.0
23.16,-43.89,1.0
24.61,-45.46,1.0
53.42,-39.59,1.0
36.66,-54.84,1.0
9.39,-19.54,1.0
39.48,-56.05,1.0
58.54,-44.19,1.0
56.4,-41.54,1.0
52.08,-60.42,1.0
55.76,-60.77,1.0
19.87,-18.01,1.0
6.22,-18.11,1.0
11.51,-17.9,1.0
12.23,-34.07,1.0
24.28,-20.04,1.0
7.98,-21.09,1.0
15.14,-16.7,1.0
61.02,-48.33,1.0
10.39,-29.78,1.0
11.79,-17.65,1.0
37.82,-26.19,1.0
48.51,-59.0,1.0
55.34,-61.54,1.0
62.33,-57.41,1.0
22.29,-18.05,1.0
26.3,-20.63,1.0
8.6,-24.52,1.0
15.16,-16.59,1.0
16.87,-40.43,1.0
60.69,-50.98,1.0
52.69,-61.97,1.0
42.39,-58.27,1.0
6.43,-19.14,1.0
59.97,-46.36,1.0
7.51,-20.02,1.0
19.36,-42.18,1.0
62.89,-55.19,1.0
4.87,-21.1,1.0
6.9,-23.07,1.0
45.58,-31.68,1.0
51.43,-61.02,1.0
7.02,-13.85,1.0
6.58,-20.39,1.0
6.15,-19.16,1.0
52.39,-36.45,1.0
56.53,-61.22,1.0
13.31,-16.57,1.0
63.04,-54.79,1.0
9.21,-27.03,1.0
8.66,-28.62,1.0
58.83,-61.58,1.0
4.28,-14.64,1.0
61.17,-49.19,1.0
7.93,-23.55,1.0
34.99,-55.0,1.0
20.77,-17.29,1.0
45.66,-59.64,1.0
7.74,-14.53,1.0
46.45,-32.79,1.0
5.54,-14.01,1.0
6.55,-24.27,1.0
40.72,-26.94,1.0
32.76,-54.25,1.0
46.39,-32.28,1.0
8.93,-29.24,1.0
44.66,-30.34,1.0
48.69,-60.96,1.0
63.49,-60.17,1.0
4.98,-23.61,1.0
46.86,-59.49,1.0
46.94,-59.89,1.0
3.9,-17.13,1.0
4.32,-22.83,1.0
3.93,-13.91,1.0
4.59,-19.91,1.0
9.0,-13.75,1.0
46.39,-59.92,1.0
5.24,-16.31,1.0
7.88,-12.72,1.0
27.27,-20.08,1.0
49.12,-34.1,1.0
57.26,-40.67,1.0
9.09,-30.88,1.0
47.7,-33.49,1.0
4.09,-12.91,1.0
10.21,-13.48,1.0
22.14,-16.76,1.0
61.37,-47.37,1.0
62.06,-49.52,1.0
61.32,-46.59,1.0
56.82,-62.6,1.0
58.72,-62.91,1.0
64.41,-60.89,1.0
5.0,-13.04,1.0
6.0,-12.53,1.0
55.08,-63.34,1.0
4.97,-12.83,1.0
5.5,-12.41,1.0
30.95,-19.55,1.0
65.89,-58.79,1.0
17.47,-15.48,1.0
64.88,-56.07,1.0
15.3,-15.1,1.0
45.69,-61.02,1.0
61.33,-62.96,1.0
38.18,-24.37,1.0
58.42,-41.3,1.0
8.87,-32.49,1.0
3.31,-12.63,1.0
62.98,-49.04,1.0
19.05,-43.24,1.0
21.35,-16.11,1.0
5.39,-25.44,1.0
11.71,-13.85,1.0
6.5,-11.77,1.0
6.97,-11.8,1.0
54.44,-63.57,1.0
63.22,-49.23,1.0
58.89,-63.72,1.0
20.45,-15.68,1.0
15.61,-14.65,1.0
63.23,-62.36,1.0
8.99,-11.95,1.0
5.27,-26.27,1.0
6.52,-27.53,1.0
3.48,-23.87,1.0
11.32,-35.98,1.0
65.21,-61.21,1.0
34.58,-55.64,1.0
54.22,-63.63,1.0
30.09,-53.35,1.0
2.74,-20.95,1.0
4.78,-11.69,1.0
64.35,-62.76,1.0
4.02,-24.89,1.0
58.0,-63.7,1.0
14.83,-13.79,1.0
4.8,-26.81,1.0
1.18,-12.5,1.0
28.06,-51.72,1.0
62.22,-63.36,1.0
63.95,-49.85,1.0
63.99,-62.45,1.0
8.84,-11.13,1.0
46.06,-30.11,1.0
67.03,-58.95,1.0
9.2,-35.0,1.0
62.07,-64.13,1.0
64.42,-48.14,1.0
59.29,-41.95,1.0
62.92,-65.45,1.0
67.34,-57.71,1.0
4.77,-10.79,1.0
7.46,-31.17,1.0
5.36,-28.76,1.0
67.44,-60.62,1.0
19.16,-14.62,1.0
61.47,-44.5,1.0
57.58,-39.07,1.0
27.45,-51.54,1.0
44.06,-61.46,1.0
6.56,-9.89,1.0
51.02,-64.14,1.0
53.09,-64.69,1.0
20.68,-45.44,1.0
2.0,-19.78,1.0
12.1,-39.09,1.0
61.31,-64.86,1.0
-0.8,-10.0,1.0
2.83,-26.13,1.0
-1.17,-10.51,1.0
67.49,-61.79,1.0
32.88,-55.62,1.0
12.44,-13.0,1.0
53.98,-64.91,1.0
53.53,-64.97,1.0
23.33,-48.73,1.0
-2.68,-10.84,1.0
59.64,-66.01,1.0
10.27,-11.08,1.0
8.49,-10.25,1.0
-0.22,-8.88,1.0
65.31,-50.72,1.0
34.25,-56.72,1.0
64.37,-50.1,1.0
49.85,-32.72,1.0
-0.65,-7.88,1.0
0.39,-8.73,1.0
56.3,-37.2,1.0
6.92,-32.11,1.0
54.02,-65.1,1.0
13.68,-12.77,1.0
-2.47,-16.14,1.0
67.4,-53.66,1.0
62.58,-66.48,1.0
42.72,-25.95,1.0
14.93,-41.82,1.0
65.81,-50.88,1.0
57.41,-38.32,1.0
21.26,-47.0,1.0
66.58,-63.93,1.0
-0.44,-7.35,1.0
61.56,-66.8,1.0
14.51,-41.83,1.0
-1.45,-17.38,1.0
-3.44,-11.4,1.0
65.51,-65.4,1.0
28.75,-53.11,1.0
65.72,-50.02,1.0
67.66,-53.56,1.0
1.51,-20.69,1.0
42.18,-61.56,1.0
18.56,-12.77,1.0
1.37,-20.56,1.0
41.43,-24.82,1.0
11.59,-39.73,1.0
-2.88,-9.32,1.0
33.03,-19.43,1.0
66.15,-51.12,1.0
52.5,-65.65,1.0
16.85,-43.51,1.0
24.43,-15.3,1.0
14.73,-42.12,1.0
66.0,-49.62,1.0
7.2,-7.83,1.0
10.49,-38.61,1.0
65.96,-49.31,1.0
46.76,-29.56,1.0
18.48,-45.21,1.0
66.52,-51.24,1.0
67.74,-64.99,1.0
20.88,-12.67,1.0
34.79,-57.42,1.0
3.74,-28.82,1.0
22.2,-14.23,1.0
44.47,-26.79,1.0
67.71,-65.03,1.0
56.36,-65.84,1.0
65.36,-66.02,1.0
-2.22,-18.07,1.0
69.11,-55.06,1.0
48.41,-65.18,1.0
68.18,-51.62,1.0
48.09,-64.76,1.0
68.39,-53.39,1.0
57.0,-66.2,1.0
53.83,-66.42,1.0
68.8,-64.25,1.0
39.34,-22.91,1.0
68.24,-65.47,1.0
45.87,-63.34,1.0
47.4,-64.9,1.0
-1.94,-19.91,1.0
69.99,-62.98,1.0
-3.26,-17.36,1.0
63.53,-44.63,1.0
67.4,-67.38,1.0
61.41,-67.8,1.0
3.28,-29.41,1.0
70.82,-59.42,1.0
12.22,-8.98,1.0
66.41,-66.5,1.0
9.41,-7.81,1.0
24.38,-14.05,1.0
3.96,-6.24,1.0
53.67,-33.4,1.0
40.63,-61.55,1.0
43.63,-63.32,1.0
17.13,-10.19,1.0
59.84,-39.03,1.0
10.15,-39.65,1.0
67.42,-48.26,1.0
70.41,-55.94,1.0
-4.21,-17.33,1.0
13.16,-9.52,1.0
56.31,-67.22,1.0
2.16,-28.41,1.0
7.47,-35.84,1.0
69.33,-66.56,1.0
13.28,-9.3,1.0
2.01,-28.75,1.0
-3.67,-20.17,1.0
36.19,-59.16,1.0
66.29,-68.74,1.0
71.94,-56.11,1.0
-5.12,-7.96,1.0
54.6,-66.99,1.0
1.52,-28.67,1.0
63.6,-69.54,1.0
-4.55,-18.14,1.0
68.93,-50.87,1.0
0.24,-4.89,1.0
53.58,-67.2,1.0
59.24,-68.0,1.0
-5.88,-16.21,1.0
7.98,-37.27,1.0
21.44,-48.62,1.0
72.62,-59.12,1.0
71.61,-63.42,1.0
-3.37,-5.72,1.0
45.9,-26.07,1.0
0.12,-28.09,1.0
-0.07,-4.71,1.0
70.73,-53.56,1.0
68.16,-69.34,1.0
59.32,-37.35,1.0
38.61,-60.55,1.0
67.28,-70.0,1.0
-5.77,-17.52,1.0
25.56,-13.42,1.0
61.22,-39.53,1.0
-8.21,-7.77,1.0
61.37,-69.44,1.0
72.15,-54.55,1.0
59.15,-68.94,1.0
68.0,-69.82,1.0
-9.01,-9.39,1.0
-1.38,-4.94,1.0
-8.11,-13.08,1.0
4.49,-4.95,1.0
66.26,-70.62,1.0
-8.86,-7.95,1.0
2.71,-32.54,1.0
58.96,-69.1,1.0
62.55,-70.65,1.0
53.59,-67.88,1.0
66.36,-70.28,1.0
20.88,-48.71,1.0
66.11,-70.51,1.0
-5.6,-19.01,1.0
56.6,-68.43,1.0
-5.59,-18.82,1.0
66.79,-70.01,1.0
36.14,-19.93,1.0
-8.98,-10.49,1.0
9.36,-5.64,1.0
49.78,-29.49,1.0
-8.94,-8.74,1.0
11.16,-6.55,1.0
-9.48,-8.7,1.0
63.7,-42.52,1.0
23.23,-12.03,1.0
-9.05,-8.44,1.0
69.73,-69.96,1.0
72.02,-65.97,1.0
71.63,-67.42,1.0
7.37,-4.68,1.0
-4.93,-21.55,1.0
25.14,-12.41,1.0
73.27,-65.01,1.0
14.13,-7.58,1.0
-2.48,-25.26,1.0
-6.37,-18.23,1.0
-5.52,-5.28,1.0
3.83,-3.64,1.0
-5.89,-4.75,1.0
13.48,-43.7,1.0
71.33,-51.92,1.0
46.51,-25.19,1.0
-9.59,-13.33,1.0
-10.01,-14.51,1.0
60.11,-70.67,1.0
74.16,-67.0,1.0
12.55,-6.17,1.0
-10.55,-11.15,1.0
29.64,-14.25,1.0
-8.55,-6.04,1.0
7.43,-3.85,1.0
-10.66,-11.47,1.0
71.82,-52.34,1.0
43.13,-64.51,1.0
-10.85,-8.28,1.0
12.14,-42.84,1.0
23.21,-11.33,1.0
52.61,-68.7,1.0
-9.68,-15.9,1.0
74.41,-69.05,1.0
26.65,-12.75,1.0
71.61,-50.85,1.0
-9.79,-16.01,1.0
-5.99,-20.21,1.0
40.48,-63.58,1.0
-1.11,-29.39,1.0
-0.31,-3.07,1.0
45.63,-24.28,1.0
-1.97,-2.76,1.0
74.6,-61.17,1.0
52.21,-29.67,1.0
30.04,-13.95,1.0
-8.17,-4.56,1.0
75.49,-64.24,1.0
42.06,-64.18,1.0
75.43,-63.06,1.0
64.31,-72.63,1.0
75.26,-64.73,1.0
63.56,-41.04,1.0
-3.24,-25.86,1.0
70.56,-48.51,1.0
-7.95,-17.94,1.0
7.24,-1.47,1.0
69.84,-71.78,1.0
75.79,-62.13,1.0
63.45,-40.4,1.0
-1.74,-29.67,1.0
76.63,-64.72,1.0
3.97,-35.52,1.0
-9.64,-4.78,1.0
58.1,-33.18,1.0
-5.56,-2.68,1.0
76.39,-67.12,1.0
75.05,-57.29,1.0
51.17,-29.01,1.0
14.07,-5.1,1.0
37.4,-61.85,1.0
45.71,-23.45,1.0
-11.93,-8.31,1.0
21.03,-51.56,1.0
14.24,-45.31,1.0
-3.4,-1.91,1.0
39.1,-63.27,1.0
63.74,-73.21,1.0
-7.79,-2.55,1.0
-4.92,-25.13,1.0
75.89,-68.67,1.0
2.37,-0.81,1.0
18.27,-49.12,1.0
72.14,-50.55,1.0
29.41,-13.2,1.0
62.24,-73.2,1.0
53.55,-70.28,1.0
5.22,-0.67,1.0
75.18,-55.48,1.0
-2.52,-1.73,1.0
75.48,-55.55,1.0
71.57,-72.34,1.0
44.09,-22.59,1.0
77.7,-67.05,1.0
-0.23,-0.82,1.0
31.63,-60.32,1.0
-12.67,-14.52,1.0
47.64,-24.11,1.0
54.12,-29.28,1.0
64.38,-73.64,1.0
-12.8,-8.7,1.0
-2.67,-0.81,1.0
9.29,-0.78,1.0
78.18,-69.49,1.0
73.62,-71.98,1.0
2.7,-0.02,1.0
-0.43,-0.07,1.0
13.72,-3.9,1.0
0.41,0.03,1.0
14.91,-4.25,1.0
76.41,-70.08,1.0
12.41,-2.9,1.0
-5.44,-0.96,1.0
70.41,-46.58,1.0
30.41,-12.64,1.0
63.59,-38.88,1.0
40.23,-65.5,1.0
-9.1,0.63,1.0
54.88,-29.31,1.0
4.77,0.64,1.0
-5.99,-0.05,1.0
79.29,-70.91,1.0
59.37,-73.55,1.0
2.2,1.49,1.0
-10.89,0.13,1.0
-8.55,-0.48,1.0
78.42,-72.73,1.0
6.06,0.18,1.0
20.29,-6.98,1.0
74.59,-51.34,1.0
63.22,-74.16,1.0
5.35,1.0,1.0
74.81,-73.3,1.0
0.44,-34.05,1.0
15.11,-3.64,1.0
12.96,-2.4,1.0
41.68,-20.33,1.0
79.88,-62.82,1.0
72.96,-73.6,1.0
80.33,-64.58,1.0
0.11,1.31,1.0
23.79,-55.62,1.0
77.53,-72.32,1.0
-14.8,-9.84,1.0
-11.61,1.76,1.0
1.9,-34.7,1.0
-13.65,-3.38,1.0
25.59,-56.69,1.0
46.86,-68.67,1.0
15.28,-3.37,1.0
74.94,-73.75,1.0
-10.54,-20.37,1.0
75.77,-72.79,1.0
75.38,-73.95,1.0
19.94,-53.16,1.0
66.69,-76.17,1.0
-14.55,-13.45,1.0
-13.85,-1.99,1.0
71.32,-74.76,1.0
70.45,-76.06,1.0
80.41,-59.06,1.0
17.0,-3.87,1.0
80.81,-61.66,1.0
-11.14,2.5,1.0
47.77,-69.89,1.0
-5.17,1.53,1.0
64.84,-38.47,1.0
-15.16,-5.14,1.0
-15.47,-5.18,1.0
26.34,-9.66,1.0
-6.58,2.18,1.0
75.03,-75.6,1.0
-12.96,1.86,1.0
-10.82,3.95,1.0
25.13,-57.47,1.0
-15.75,-8.25,1.0
56.49,-73.3,1.0
57.2,-73.62,1.0
19.5,-4.92,1.0
58.96,-31.68,1.0
69.87,-76.68,1.0
68.97,-76.77,1.0
82.5,-72.25,1.0
-15.96,-5.85,1.0
-16.11,-1.16,1.0
-15.31,-15.27,1.0
69.1,-76.87,1.0
43.88,-68.72,1.0
83.28,-72.62,1.0
-16.12,-4.67,1.0
44.28,-68.96,1.0
-16.93,-8.34,1.0
83.42,-70.85,1.0
-8.89,-24.4,1.0
52.51,-72.83,1.0
34.37,-13.25,1.0
-17.0,-1.96,1.0
73.26,-77.95,1.0
5.75,2.2,1.0
-6.92,-27.53,1.0
-4.58,3.22,1.0
-3.64,2.68,1.0
-17.85,-8.3,1.0
-13.84,2.82,1.0
14.84,-49.16,1.0
1.32,-35.96,1.0
76.94,-51.23,1.0
-16.11,-15.1,1.0
68.61,-77.42,1.0
7.15,2.18,1.0
-3.13,3.38,1.0
54.93,-27.4,1.0
82.53,-60.88,1.0
81.55,-75.96,1.0
73.12,-78.7,1.0
32.23,-11.32,1.0
-10.36,5.47,1.0
71.14,-78.71,1.0
54.35,-26.99,1.0
83.0,-61.22,1.0
82.92,-75.54,1.0
-5.34,-31.55,1.0
-1.53,3.51,1.0
-6.62,-29.69,1.0
56.39,-28.11,1.0
-17.59,-11.32,1.0
53.96,-26.49,1.0
40.71,-17.11,1.0
84.12,-73.64,1.0
78.78,-54.12,1.0
84.0,-65.24,1.0
12.33,0.66,1.0
40.55,-68.4,1.0
77.68,-78.38,1.0
28.98,-61.79,1.0
-18.44,-9.27,1.0
75.84,-78.44,1.0
-10.94,-24.01,1.0
85.2,-69.79,1.0
-0.54,4.0,1.0
47.73,-71.49,1.0
31.11,-10.48,1.0
74.46,-79.29,1.0
-19.02,-2.17,1.0
86.59,-71.67,1.0
84.6,-66.7,1.0
85.62,-68.62,1.0
-5.86,-31.5,1.0
42.29,-69.1,1.0
-14.71,3.35,1.0
84.83,-64.64,1.0
-5.87,5.52,1.0
8.73,-44.47,1.0
53.72,-25.3,1.0
1.38,-38.15,1.0
12.13,-47.74,1.0
72.68,-80.3,1.0
87.16,-70.58,1.0
-19.0,-0.81,1.0
47.47,-72.16,1.0
85.98,-75.4,1.0
82.96,-77.82,1.0
-5.17,6.32,1.0
83.64,-60.01,1.0
-11.36,-25.0,1.0
82.18,-78.36,1.0
45.19,-71.32,1.0
74.25,-47.51,1.0
21.36,-56.12,1.0
72.2,-80.63,1.0
-18.5,-13.27,1.0
-14.81,3.93,1.0
-13.12,5.17,1.0
24.13,-5.22,1.0
87.28,-70.84,1.0
72.62,-44.34,1.0
64.47,-34.29,1.0
-17.92,2.17,1.0
4.2,4.12,1.0
-19.21,-12.01,1.0
71.81,-81.03,1.0
81.35,-80.46,1.0
-5.36,6.68,1.0
76.86,-81.23,1.0
3.0,-39.99,1.0
87.58,-73.67,1.0
86.44,-76.72,1.0
-8.59,-28.59,1.0
-14.16,5.15,1.0
-3.52,6.01,1.0
87.53,-67.06,1.0
-20.91,-6.59,1.0
-20.38,-2.46,1.0
-3.72,6.24,1.0
78.24,-50.88,1.0
83.18,-79.98,1.0
47.61,-73.57,1.0
-10.3,7.18,1.0
-11.64,-25.94,1.0
-3.4,6.16,1.0
-16.56,-18.23,1.0
80.03,-81.68,1.0
14.78,0.48,1.0
84.79,-78.62,1.0
-14.68,6.26,1.0
84.42,-79.03,1.0
62.72,-79.79,1.0
74.75,-81.45,1.0
19.71,-1.76,1.0
27.5,-6.6,1.0
-19.59,5.28,1.0
88.33,-69.08,1.0
44.73,-72.34,1.0
44.67,-18.31,1.0
-18.51,4.23,1.0
65.18,-80.6,1.0
-19.51,3.99,1.0
85.59,-81.28,1.0
-20.62,5.51,1.0
-15.56,6.12,1.0
8.96,-46.77,1.0
87.92,-66.16,1.0
-20.89,6.32,1.0
-21.34,2.76,1.0
86.37,-81.26,1.0
39.32,-13.65,1.0
69.12,-82.72,1.0
-16.95,-19.17,1.0
87.98,-78.68,1.0
1.3,7.03,1.0
31.04,-7.8,1.0
88.31,-77.78,1.0
77.04,-48.72,1.0
